,crit_violations,non_crit_violations,earliest_inspection,latest_inspection,second_latest_inspection,zipcode,boro,cuisine,address,num_inspections,crit_violations_recent_inspect,non_crit_violations_recent_inspect,crit_violations_train,non_crit_violations_train,num_inspections_train,average_crit_v_train,average_non_crit_v_train,time_since_last_inspection,time_since_first_inspection,crit_v_2plus,address2,latitude,longitude
50018447,13.0,9.0,2016-05-18,2017-02-27,2017-02-07,11226,BROOKLYN,Creole,1551 NOSTRAND AVE,5,2,2,11.0,7.0,4,2.75,1.75,20,285,1,"1551 NOSTRAND AVE, NY",40.648271,-73.949191
50018448,15.0,12.0,2015-02-05,2016-05-25,2015-11-21,11225,BROOKLYN,Chinese,1137 WASHINGTON AVE,8,1,2,14.0,10.0,7,2.0,1.42857142857,186,475,0,"1137 WASHINGTON AVE, NY",40.6612255,-73.9605656
50018449,24.0,17.0,2015-02-04,2017-02-15,2016-12-20,11355,QUEENS,Chinese,13621 41ST AVE,8,1,3,23.0,14.0,7,3.28571428571,2.0,57,742,0,"13621 41ST AVE, NY",40.759329,-73.8259679
50018450,5.0,1.0,2015-03-30,2017-01-05,2016-05-11,11220,BROOKLYN,Chinese,5723 8TH AVE,4,2,1,3.0,0.0,3,1.0,0.0,239,647,1,"5723 8TH AVE, NY",40.6366438,-74.0081514
50018451,2.0,3.0,2015-02-04,2017-03-02,2016-01-14,11354,QUEENS,American,3301 COLLEGE POINT BLVD,3,1,1,1.0,2.0,2,0.5,1.0,413,757,0,"3301 COLLEGE POINT BLVD, NY",40.742745,-73.8370713
50018453,7.0,3.0,2015-02-18,2017-02-04,2017-01-19,10019,MANHATTAN,Pizza/Italian,142 W 49TH ST,5,1,2,6.0,1.0,4,1.5,0.25,16,717,0,"142 W 49TH ST, NY",40.7598137,-73.9831774
50018456,2.0,1.0,2015-03-26,2016-04-01,2015-03-26,10009,MANHATTAN,American,36B AVENUE A,2,1,1,1.0,0.0,1,1.0,0.0,372,372,0,"36B AVENUE A, NY",42.6654189375,-73.6264728542
50018459,3.0,2.0,2015-03-02,2016-12-01,2016-10-27,11220,BROOKLYN,Chinese,706 60TH ST,5,1,1,2.0,1.0,4,0.5,0.25,35,640,0,"706 60TH ST, NY",40.6365288,-74.0115651
50018468,24.0,11.0,2015-04-14,2017-04-03,2017-03-06,10018,MANHATTAN,Chinese,108 W 39TH ST,8,3,3,21.0,8.0,7,3.0,1.14285714286,28,720,1,"108 W 39TH ST, NY",40.75299775,-73.9862262084
50018473,4.0,6.0,2015-03-02,2017-03-17,2016-07-28,11374,QUEENS,Jewish/Kosher,9133 63RD DR,5,1,1,3.0,5.0,4,0.75,1.25,232,746,0,"9133 63RD DR, NY",40.7300705,-73.8624048
50018479,2.0,2.0,2015-02-06,2017-03-09,2016-02-18,11239,BROOKLYN,Donuts,590 GATEWAY DR,3,1,1,1.0,1.0,2,0.5,0.5,385,762,0,"590 GATEWAY DR, NY",40.6523430291,-73.8762753322
50018480,21.0,11.0,2015-01-07,2017-03-24,2017-02-23,10018,MANHATTAN,American,390 5TH AVE,8,3,1,18.0,10.0,7,2.57142857143,1.42857142857,29,807,1,"390 5TH AVE, NY",40.7498065,-73.9840784
50018481,6.0,4.0,2015-03-23,2017-03-16,2016-05-25,10031,MANHATTAN,Asian,3600 BROADWAY,4,3,1,3.0,3.0,3,1.0,1.0,295,724,1,"3600 BROADWAY, NY",40.8283792,-73.9486965
50018482,13.0,7.0,2015-02-12,2017-03-07,2016-06-13,11385,QUEENS,Bakery,819 SENECA AVE,7,1,2,12.0,5.0,6,2.0,0.833333333333,267,754,0,"819 SENECA AVE, NY",40.701227,-73.90479
50018489,10.0,8.0,2015-03-02,2016-12-15,2016-10-21,11356,QUEENS,Chinese,2007 127TH ST,5,2,2,8.0,6.0,4,2.0,1.5,55,654,1,"2007 127TH ST, NY",40.78505,-73.8412268
50018501,8.0,4.0,2015-02-18,2017-03-24,2017-02-22,10459,BRONX,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1017 WESTCHESTER AVE,5,3,1,5.0,3.0,4,1.25,0.75,30,765,1,"1017 WESTCHESTER AVE, NY",40.82418145,-73.8934729296
50018503,11.0,8.0,2015-01-16,2016-10-21,2016-05-18,10011,MANHATTAN,Chinese,65 W 8TH ST,6,1,2,10.0,6.0,5,2.0,1.2,156,644,0,"65 W 8TH ST, NY",40.7335775,-73.9992318
50018504,15.0,12.0,2015-02-10,2016-09-28,2016-04-14,10451,BRONX,Chinese,505 E 163RD ST,7,1,2,14.0,10.0,6,2.33333333333,1.66666666667,167,596,0,"505 E 163RD ST, NY",40.8248361944,-73.9115453056
50018506,12.0,8.0,2015-03-11,2016-10-31,2016-09-26,11223,BROOKLYN,Jewish/Kosher,507-509 AVENUE P,6,1,1,11.0,7.0,5,2.2,1.4,35,600,0,"507-509 AVENUE P, NY",40.6093582041,-73.9688483061
50018511,4.0,1.0,2016-06-15,2016-08-30,2016-06-15,11222,BROOKLYN,French,905 LORIMER ST,2,2,1,2.0,0.0,1,2.0,0.0,76,76,1,"905 LORIMER ST, NY",40.7235127,-73.9519283
50018514,12.0,4.0,2015-03-31,2016-05-26,2015-09-08,11215,BROOKLYN,Indian,351 7TH AVE,5,1,1,11.0,3.0,4,2.75,0.75,261,422,0,"351 7TH AVE, NY",40.66603595,-73.9819582729
50018528,20.0,13.0,2015-02-02,2017-03-13,2016-10-05,11233,BROOKLYN,Soul Food,372 RALPH AVE,9,2,1,18.0,12.0,8,2.25,1.5,159,770,1,"372 RALPH AVE, NY",,
50018530,7.0,3.0,2015-03-04,2016-09-28,2015-09-17,11226,BROOKLYN,Chinese/Japanese,2249 CHURCH AVE,4,1,1,6.0,2.0,3,2.0,0.666666666667,377,574,0,"2249 CHURCH AVE, NY",40.6506566,-73.9571327245
50018532,9.0,7.0,2015-03-26,2017-03-21,2017-03-16,11105,QUEENS,Pizza,2256 31ST ST,7,1,1,8.0,6.0,6,1.33333333333,1.0,5,726,0,"2256 31ST ST, NY",40.770704,-73.9174284
50018535,9.0,10.0,2015-01-15,2016-11-02,2016-09-14,11222,BROOKLYN,Mexican,254 DRIGGS AVE,6,1,1,8.0,9.0,5,1.6,1.8,49,657,0,"254 DRIGGS AVE, NY",40.7228307,-73.9479784682
50018536,5.0,8.0,2015-01-21,2016-07-22,2015-11-19,11211,BROOKLYN,Chinese,69 KINGSLAND AVE,5,1,3,4.0,5.0,4,1.0,1.25,246,548,0,"69 KINGSLAND AVE, NY",40.7188605,-73.940635
50018539,7.0,4.0,2015-04-24,2016-10-28,2016-02-24,11102,QUEENS,American,2612 HOYT AVE S,5,1,2,6.0,2.0,4,1.5,0.5,247,553,0,"2612 HOYT AVE S, NY",40.7699754,-73.9169468
50018544,10.0,4.0,2015-02-02,2017-02-07,2017-01-17,11216,BROOKLYN,Mexican,752A NOSTRAND AVE,7,1,1,9.0,3.0,6,1.5,0.5,21,736,0,"752A NOSTRAND AVE, NY",40.6939511333,-73.586604
50018547,19.0,14.0,2015-01-15,2017-03-22,2016-08-27,11226,BROOKLYN,Caribbean,944 FLATBUSH AVE,9,2,4,17.0,10.0,8,2.125,1.25,207,797,1,"944 FLATBUSH AVE, NY",,
50018550,8.0,5.0,2015-05-02,2016-01-21,2016-01-10,11358,QUEENS,Asian,4103 162ND ST,4,1,1,7.0,4.0,3,2.33333333333,1.33333333333,11,264,0,"4103 162ND ST, NY",,
50018552,33.0,17.0,2015-04-07,2017-04-10,2016-09-09,11214,BROOKLYN,Chinese,7706 NEW UTRECHT AVE,9,4,6,29.0,11.0,8,3.625,1.375,213,734,1,"7706 NEW UTRECHT AVE, NY",,
50018553,4.0,1.0,2015-02-09,2017-03-21,2016-02-25,10026,MANHATTAN,Chicken,2144 8TH AVE,3,2,1,2.0,0.0,2,1.0,0.0,390,771,1,"2144 8TH AVE, NY",,
50018554,5.0,9.0,2015-03-31,2017-02-14,2017-01-24,11355,QUEENS,Chinese,4181 BOWNE ST,5,1,1,4.0,8.0,4,1.0,2.0,21,686,0,"4181 BOWNE ST, NY",,
50018555,3.0,6.0,2014-12-31,2017-02-25,2016-01-08,11694,QUEENS,"Ice Cream, Gelato, Yogurt, Ices",189 BEACH 116TH ST,3,1,2,2.0,4.0,2,1.0,2.0,414,787,0,"189 BEACH 116TH ST, NY",,
50018556,22.0,10.0,2015-01-20,2016-11-16,2016-09-19,11434,QUEENS,Chinese,11663 SUTPHIN BLVD,8,1,1,21.0,9.0,7,3.0,1.28571428571,58,666,0,"11663 SUTPHIN BLVD, NY",,
50018562,2.0,1.0,2015-02-18,2016-03-15,2015-02-18,10461,BRONX,Hamburgers,1080 MORRIS PARK AVE,2,1,1,1.0,0.0,1,1.0,0.0,391,391,0,"1080 MORRIS PARK AVE, NY",,
50018565,1.0,3.0,2015-04-08,2016-05-13,2015-04-08,10460,BRONX,Tex-Mex,961 E 174TH ST,2,1,1,0.0,2.0,1,0.0,2.0,401,401,0,"961 E 174TH ST, NY",,
50018572,3.0,2.0,2015-04-21,2016-04-19,2015-04-21,11366,QUEENS,Asian,177-15/21 UNION TPKE,2,2,1,1.0,1.0,1,1.0,1.0,364,364,1,"177-15/21 UNION TPKE, NY",,
50018573,22.0,13.0,2015-01-26,2017-04-05,2017-03-08,10036,MANHATTAN,Middle Eastern,604 9TH AVE,9,3,1,19.0,12.0,8,2.375,1.5,28,800,1,"604 9TH AVE, NY",40.7591296,-73.9917933216
50018574,4.0,4.0,2015-01-23,2016-10-14,2016-04-22,10038,MANHATTAN,American,170 BROADWAY,4,1,2,3.0,2.0,3,1.0,0.666666666667,175,630,0,"170 BROADWAY, NY",40.7096385,-74.0098982
50018577,14.0,9.0,2015-03-25,2017-01-04,2016-10-26,11249,BROOKLYN,Middle Eastern,342 WYTHE AVE,5,3,3,11.0,6.0,4,2.75,1.5,70,651,1,"342 WYTHE AVE, NY",40.7145492222,-73.9651395556
50018578,11.0,3.0,2015-06-16,2017-01-12,2016-12-13,10031,MANHATTAN,Indian,1592 AMSTERDAM AVE,6,1,1,10.0,2.0,5,2.0,0.4,30,576,0,"1592 AMSTERDAM AVE, NY",40.821319,-73.9507066
50018580,3.0,4.0,2015-01-20,2017-03-17,2016-01-22,10013,MANHATTAN,American,333 HUDSON ST,3,1,2,2.0,2.0,2,1.0,1.0,420,787,0,"333 HUDSON ST, NY",40.7271205,-74.0075355
50018582,17.0,8.0,2015-01-26,2016-12-22,2016-10-04,11220,BROOKLYN,Chinese,4824 8TH AVE,8,3,1,14.0,7.0,7,2.0,1.0,79,696,1,"4824 8TH AVE, NY",40.6418422,-74.0031623
50018586,19.0,13.0,2015-02-10,2016-10-06,2016-08-19,11226,BROOKLYN,American,188 PARKSIDE AVE,9,1,2,18.0,11.0,8,2.25,1.375,48,604,0,"188 PARKSIDE AVE, NY",40.6548757,-73.9613451838
50018588,4.0,5.0,2015-02-18,2016-03-21,2015-10-14,11221,BROOKLYN,Chinese,1086 DEKALB AVE,5,1,1,3.0,4.0,4,0.75,1.0,159,397,0,"1086 DEKALB AVE, NY",40.6936172,-73.9309523
50018589,16.0,8.0,2015-02-12,2017-04-10,2017-03-10,11378,QUEENS,Chinese,5961 69TH ST,9,2,1,14.0,7.0,8,1.75,0.875,31,788,1,"5961 69TH ST, NY",40.7154327,-73.8876369
50018594,9.0,6.0,2015-07-15,2016-11-21,2016-02-08,10009,MANHATTAN,American,211 AVENUE A,5,2,1,7.0,5.0,4,1.75,1.25,287,495,1,"211 AVENUE A, NY",40.7299726,-73.9809088
50018600,13.0,6.0,2015-04-01,2016-07-22,2016-06-15,11355,QUEENS,Chinese,4140 MAIN ST,6,2,2,11.0,4.0,5,2.2,0.8,37,478,1,"4140 MAIN ST, NY",43.1086491,-79.0540834
50018601,5.0,6.0,2015-01-22,2016-09-30,2015-09-10,11201,BROOKLYN,Pizza,208 LIVINGSTON ST,4,1,1,4.0,5.0,3,1.33333333333,1.66666666667,386,617,0,"208 LIVINGSTON ST, NY",40.6895743,-73.9859425
50018602,10.0,6.0,2015-02-17,2017-02-10,2016-08-01,10021,MANHATTAN,Pizza/Italian,1399 2ND AVE,7,1,2,9.0,4.0,6,1.5,0.666666666667,193,724,0,"1399 2ND AVE, NY",40.769416,-73.958039
50018603,9.0,9.0,2015-01-20,2017-04-10,2016-09-19,11104,QUEENS,Pizza/Italian,4322 43RD AVE,6,1,3,8.0,6.0,5,1.6,1.2,203,811,0,"4322 43RD AVE, NY",40.75863,-73.7805589
50018604,11.0,6.0,2015-01-26,2017-01-25,2016-12-21,11234,BROOKLYN,Chinese,3323 AVENUE N,8,1,1,10.0,5.0,7,1.42857142857,0.714285714286,35,730,0,"3323 AVENUE N, NY",40.6178099,-73.9414681168
50018610,4.0,2.0,2015-04-01,2017-01-27,2016-06-09,10305,STATEN ISLAND,American,1679 HYLAN BLVD,3,1,1,3.0,1.0,2,1.5,0.5,232,667,0,"1679 HYLAN BLVD, NY",40.5881596218,-74.0907854523
50018611,3.0,2.0,2015-03-25,2016-04-01,2015-03-25,10003,MANHATTAN,Café/Coffee/Tea,770 BROADWAY,2,2,1,1.0,1.0,1,1.0,1.0,373,373,1,"770 BROADWAY, NY",40.7308849,-73.9916383
50018620,9.0,6.0,2015-03-31,2016-11-21,2016-10-19,11101,QUEENS,American,3706 36TH ST,5,1,1,8.0,5.0,4,2.0,1.25,33,601,0,"3706 36TH ST, NY",40.643068,-73.9858969
50018621,4.0,2.0,2015-01-20,2017-03-28,2016-02-16,10011,MANHATTAN,American,225 W 12TH ST,3,2,1,2.0,1.0,2,1.0,0.5,406,798,1,"225 W 12TH ST, NY",40.73780855,-74.0014614061
50018622,27.0,24.0,2015-01-15,2017-04-04,2017-03-03,11220,BROOKLYN,Chinese,6022 8TH AVE,12,4,1,23.0,23.0,11,2.09090909091,2.09090909091,32,810,1,"6022 8TH AVE, NY",40.742839,-74.0002749
50018626,5.0,2.0,2015-02-19,2017-03-16,2016-02-24,11378,QUEENS,American,5816 59TH ST,3,2,2,3.0,0.0,2,1.5,0.0,386,756,1,"5816 59TH ST, NY",40.6254195,-73.9913183
50018631,7.0,5.0,2015-03-03,2016-09-29,2016-04-18,10011,MANHATTAN,Salads,113 W 10TH ST,4,1,2,6.0,3.0,3,2.0,1.0,164,576,0,"113 W 10TH ST, NY",40.73492385,-73.9993575264
50018634,7.0,7.0,2015-11-10,2017-01-24,2016-10-05,11367,QUEENS,American,6944 MAIN ST,4,3,3,4.0,4.0,3,1.33333333333,1.33333333333,111,441,1,"6944 MAIN ST, NY",43.1086491,-79.0540834
50018638,5.0,4.0,2015-02-02,2016-10-29,2015-09-22,11414,QUEENS,Pizza/Italian,4 COLEMAN SQ,4,1,1,4.0,3.0,3,1.33333333333,1.0,403,635,0,"4 COLEMAN SQ, NY",40.66021475,-73.8306658
50018652,4.0,2.0,2015-04-15,2015-12-29,2015-05-11,10036,MANHATTAN,American,639 10TH AVE,3,1,1,3.0,1.0,2,1.5,0.5,232,258,0,"639 10TH AVE, NY",40.76185735,-73.9942889302
50018653,5.0,2.0,2015-02-18,2017-04-05,2016-02-23,11204,BROOKLYN,Chinese,6310 20TH AVE,3,1,2,4.0,0.0,2,2.0,0.0,407,777,0,"6310 20TH AVE, NY",40.6175781,-73.985057312
50018654,2.0,2.0,2015-03-27,2016-03-07,2015-04-08,11230,BROOKLYN,Japanese,1777 OCEAN AVE,3,1,1,1.0,1.0,2,0.5,0.5,334,346,0,"1777 OCEAN AVE, NY",40.6187517,-73.9547148786
50018660,2.0,3.0,2015-05-11,2016-05-03,2015-05-11,11216,BROOKLYN,"Juice, Smoothies, Fruit Salads",563 THROOP AVE,2,1,2,1.0,1.0,1,1.0,1.0,358,358,0,"563 THROOP AVE, NY",40.68258865,-73.94070055
50018661,14.0,8.0,2015-04-23,2017-03-28,2017-03-10,10040,MANHATTAN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1650 SAINT NICHOLAS AVE,8,1,2,13.0,6.0,7,1.85714285714,0.857142857143,18,705,0,"1650 SAINT NICHOLAS AVE, NY",40.8564886,-73.9282605
50018662,7.0,7.0,2015-01-20,2016-05-26,2016-01-21,10013,MANHATTAN,Chinese,266 CANAL ST,4,1,2,6.0,5.0,3,2.0,1.66666666667,126,492,0,"266 CANAL ST, NY",40.7186763,-74.0012083
50018668,5.0,2.0,2015-12-17,2017-02-21,2017-01-31,11102,QUEENS,Greek,3018B ASTORIA BLVD,3,1,1,4.0,1.0,2,2.0,0.5,21,432,0,"3018B ASTORIA BLVD, NY",40.772354,-73.9315019
50018679,7.0,9.0,2015-01-29,2016-08-31,2015-09-03,10301,STATEN ISLAND,Chinese,143 LAFAYETTE AVE,5,1,2,6.0,7.0,4,1.5,1.75,363,580,0,"143 LAFAYETTE AVE, NY",40.6876421,-73.972167
50018680,5.0,4.0,2015-03-04,2017-01-03,2016-05-24,10470,BRONX,Pizza,4307 KATONAH AVE,4,1,1,4.0,3.0,3,1.33333333333,1.0,224,671,0,"4307 KATONAH AVE, NY",40.8987803,-73.8675835
50018683,3.0,1.0,2015-04-15,2016-04-07,2015-04-15,11216,BROOKLYN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",397 GREENE AVE,2,1,1,2.0,0.0,1,2.0,0.0,358,358,0,"397 GREENE AVE, NY",40.6880304091,-73.9550895
50018686,5.0,3.0,2015-02-26,2016-10-03,2015-09-16,11215,BROOKLYN,Sandwiches/Salads/Mixed Buffet,423 5TH AVE,4,2,1,3.0,2.0,3,1.0,0.666666666667,383,585,1,"423 5TH AVE, NY",40.6695921,-73.98566855
50018693,13.0,6.0,2015-07-01,2016-09-26,2016-09-01,11368,QUEENS,Mexican,10318 ROOSEVELT AVE,6,1,1,12.0,5.0,5,2.4,1.0,25,453,0,"10318 ROOSEVELT AVE, NY",40.762461,-73.5150429
50018695,2.0,4.0,2015-01-21,2017-03-21,2016-02-05,10016,MANHATTAN,Chinese,14 E 34TH ST,3,1,1,1.0,3.0,2,0.5,1.5,410,790,0,"14 E 34TH ST, NY",40.7478852,-73.9838643206
50018697,7.0,4.0,2015-03-16,2016-12-15,2016-05-06,10029,MANHATTAN,Pizza,1590 LEXINGTON AVE,4,1,1,6.0,3.0,3,2.0,1.0,223,640,0,"1590 LEXINGTON AVE, NY",40.7891882,-73.9486739
50018698,9.0,8.0,2015-02-17,2016-08-19,2016-02-22,10018,MANHATTAN,American,528 9TH AVE,7,1,1,8.0,7.0,6,1.33333333333,1.16666666667,179,549,0,"528 9TH AVE, NY",40.75659585,-73.9936092139
50018699,1.0,5.0,2015-03-18,2016-03-28,2015-03-18,11217,BROOKLYN,Pizza,138 4TH AVE,2,1,2,0.0,3.0,1,0.0,3.0,376,376,0,"138 4TH AVE, NY",40.6803283,-73.9814373826
50018703,15.0,5.0,2015-01-20,2016-10-28,2016-05-27,11372,QUEENS,Bakery,9201 ROOSEVELT AVE,6,2,3,13.0,2.0,5,2.6,0.4,154,647,1,"9201 ROOSEVELT AVE, NY",40.762461,-73.5150429
50018704,6.0,5.0,2015-06-02,2016-12-05,2016-06-16,10003,MANHATTAN,Japanese,239 PARK AVE S,4,1,1,5.0,4.0,3,1.66666666667,1.33333333333,172,552,0,"239 PARK AVE S, NY",40.7378877,-73.9877951
50018705,13.0,7.0,2015-01-16,2017-03-29,2017-02-14,11225,BROOKLYN,Café/Coffee/Tea,1028 NOSTRAND AVE,7,1,1,12.0,6.0,6,2.0,1.0,43,803,0,"1028 NOSTRAND AVE, NY",40.651698,-73.9496689
50018721,2.0,4.0,2015-02-09,2016-09-10,2016-03-31,11213,BROOKLYN,Chinese,1448 SAINT JOHNS PL,4,1,1,1.0,3.0,3,0.333333333333,1.0,163,579,0,"1448 SAINT JOHNS PL, NY",,
50018726,9.0,8.0,2015-03-17,2016-12-01,2016-10-19,11220,BROOKLYN,Chinese,706 56TH ST,5,4,1,5.0,7.0,4,1.25,1.75,43,625,1,"706 56TH ST, NY",40.6388282,-74.0091813
50018727,42.0,12.0,2015-04-20,2017-01-04,2016-10-20,11234,BROOKLYN,Chinese,5614 FLATLANDS AVE,9,2,1,40.0,11.0,8,5.0,1.375,76,625,1,"5614 FLATLANDS AVE, NY",40.6299558,-73.9214798937
50018728,15.0,7.0,2015-01-17,2016-10-06,2016-08-09,11249,BROOKLYN,Thai,338 BEDFORD AVE,7,2,1,13.0,6.0,6,2.16666666667,1.0,58,628,1,"338 BEDFORD AVE, NY",40.7128924,-73.9624723
50018732,3.0,6.0,2015-05-21,2017-03-23,2016-06-21,10002,MANHATTAN,Mexican,102 NORFOLK ST,4,1,1,2.0,5.0,3,0.666666666667,1.66666666667,275,672,0,"102 NORFOLK ST, NY",40.7187356,-73.9869337
50018734,8.0,6.0,2015-02-18,2017-02-14,2016-10-19,10471,BRONX,Japanese,4685 MANHATTAN COLLEGE PKWY,5,2,2,6.0,4.0,4,1.5,1.0,118,727,1,"4685 MANHATTAN COLLEGE PKWY, NY",40.8910622,-73.8982433427
50018738,13.0,10.0,2015-02-17,2017-03-28,2017-03-06,10018,MANHATTAN,Pizza,274 W 40TH ST,7,3,2,10.0,8.0,6,1.66666666667,1.33333333333,22,770,1,"274 W 40TH ST, NY",40.7557287,-73.9904971
50018745,2.0,1.0,2015-06-08,2016-04-20,2015-06-08,10011,MANHATTAN,Café/Coffee/Tea,300 W 22ND ST,2,1,1,1.0,0.0,1,1.0,0.0,317,317,0,"300 W 22ND ST, NY",40.659317,-73.99174
50018747,3.0,6.0,2015-02-17,2017-04-04,2016-02-13,11432,QUEENS,Japanese,9040 160TH ST,3,1,4,2.0,2.0,2,1.0,1.0,416,777,0,"9040 160TH ST, NY",40.7876418,-73.802319
50018749,19.0,3.0,2015-03-25,2016-12-22,2016-10-29,10457,BRONX,Spanish,535 E TREMONT AVE,7,3,1,16.0,2.0,6,2.66666666667,0.333333333333,54,638,1,"535 E TREMONT AVE, NY",40.8466947,-73.8957273
50018753,8.0,3.0,2015-02-18,2017-01-31,2016-11-15,11213,BROOKLYN,Jewish/Kosher,271 KINGSTON AVE,5,1,1,7.0,2.0,4,1.75,0.5,77,713,0,"271 KINGSTON AVE, NY",40.6707129,-73.9419169
50018758,3.0,1.0,2015-02-26,2016-03-07,2015-02-26,11211,BROOKLYN,Chinese,145 BORINQUEN PL,2,1,1,2.0,0.0,1,2.0,0.0,375,375,0,"145 BORINQUEN PL, NY",40.7108375,-73.9538868
50018759,5.0,5.0,2015-02-09,2017-03-30,2016-02-25,11217,BROOKLYN,Spanish,50 5TH AVE,3,3,1,2.0,4.0,2,1.0,2.0,399,780,1,"50 5TH AVE, NY",40.681618,-73.9770908
50018769,9.0,7.0,2015-02-18,2016-09-26,2015-09-24,11234,BROOKLYN,Chinese,6179 STRICKLAND AVE,6,1,2,8.0,5.0,5,1.6,1.0,368,586,0,"6179 STRICKLAND AVE, NY",40.6113713143,-73.9128756286
50018770,2.0,4.0,2015-03-02,2016-03-12,2015-03-02,11435,QUEENS,Tex-Mex,8782 SUTPHIN BLVD,2,1,2,1.0,2.0,1,1.0,2.0,376,376,0,"8782 SUTPHIN BLVD, NY",40.7002445,-73.8075512
50018772,14.0,10.0,2015-02-09,2017-03-15,2017-02-16,11221,BROOKLYN,Chinese,882 DEKALB AVE,7,2,2,12.0,8.0,6,2.0,1.33333333333,27,765,1,"882 DEKALB AVE, NY",40.6925028,-73.9405968
50018775,13.0,6.0,2015-05-08,2017-02-28,2016-11-01,10003,MANHATTAN,Mexican,29 E 2ND ST,5,1,1,12.0,5.0,4,3.0,1.25,119,662,0,"29 E 2ND ST, NY",40.65133605,-73.9796084086
50018777,10.0,2.0,2015-02-24,2016-07-07,2015-12-23,10035,MANHATTAN,Japanese,1960 MADISON AVE,5,2,1,8.0,1.0,4,2.0,0.25,197,499,1,"1960 MADISON AVE, NY",40.806199,-73.9405690894
50018778,8.0,2.0,2015-05-28,2016-05-06,2015-06-30,10003,MANHATTAN,Korean,119 1ST AVE,3,1,2,7.0,0.0,2,3.5,0.0,311,344,0,"119 1ST AVE, NY",,
50018782,19.0,5.0,2015-02-26,2016-10-13,2016-08-10,10306,STATEN ISLAND,Japanese,365 NEW DORP LN,6,3,2,16.0,3.0,5,3.2,0.6,64,595,1,"365 NEW DORP LN, NY",40.5709139,-74.1103204
50018783,5.0,6.0,2015-03-23,2017-02-21,2016-07-07,11361,QUEENS,Asian,4543B BELL BLVD,4,1,2,4.0,4.0,3,1.33333333333,1.33333333333,229,701,0,"4543B BELL BLVD, NY",40.7476936,-73.7615438
50018784,15.0,8.0,2015-02-18,2016-11-16,2016-09-20,11218,BROOKLYN,Thai,359 MCDONALD AVE,8,1,2,14.0,6.0,7,2.0,0.857142857143,57,637,0,"359 MCDONALD AVE, NY",40.6453916,-73.9797258
50018785,21.0,10.0,2015-02-10,2016-09-08,2016-03-16,10024,MANHATTAN,Asian,612 AMSTERDAM AVE,9,2,2,19.0,8.0,8,2.375,1.0,176,576,1,"612 AMSTERDAM AVE, NY",40.7899331,-73.9734708
50018790,10.0,4.0,2015-06-11,2016-12-20,2016-11-02,10027,MANHATTAN,Italian,1260 AMSTERDAM AVE,5,2,1,8.0,3.0,4,2.0,0.75,48,558,1,"1260 AMSTERDAM AVE, NY",40.8108614,-73.9583221
50018793,9.0,7.0,2015-02-25,2017-02-14,2016-07-18,10031,MANHATTAN,Chinese,398A W 145TH ST,7,1,2,8.0,5.0,6,1.33333333333,0.833333333333,211,720,0,"398A W 145TH ST, NY",40.8239,-73.944666
50018798,1.0,5.0,2015-05-07,2016-02-25,2015-07-16,11371,QUEENS,American,NKA LA GUARDIA INTL AIRPORT,3,1,2,0.0,3.0,2,0.0,1.5,224,294,0,"NKA LA GUARDIA INTL AIRPORT, NY",,
50018800,7.0,5.0,2015-02-17,2017-03-24,2017-02-24,10018,MANHATTAN,American,450 10TH AVE,5,1,1,6.0,4.0,4,1.5,1.0,28,766,0,"450 10TH AVE, NY",40.7552614,-73.9984355
50018819,4.0,5.0,2015-02-26,2016-11-07,2016-05-26,11217,BROOKLYN,Vietnamese/Cambodian/Malaysia,162 5TH AVE,4,1,1,3.0,4.0,3,1.0,1.33333333333,165,620,0,"162 5TH AVE, NY",,
50018822,8.0,6.0,2015-02-23,2016-11-28,2016-07-25,10012,MANHATTAN,Pizza/Italian,146 W HOUSTON ST,4,1,2,7.0,4.0,3,2.33333333333,1.33333333333,126,644,0,"146 W HOUSTON ST, NY",40.7281274,-74.0018389
50018834,1.0,2.0,2015-02-19,2016-03-08,2015-02-19,11372,QUEENS,Chinese,8905 37TH AVE,2,1,2,0.0,0.0,1,0.0,0.0,383,383,0,"8905 37TH AVE, NY",40.7569906,-73.9347189
50018845,7.0,5.0,2015-02-17,2016-07-07,2015-10-21,11209,BROOKLYN,Café/Coffee/Tea,9402 4TH AVE,5,1,1,6.0,4.0,4,1.5,1.0,260,506,0,"9402 4TH AVE, NY",40.6166706,-74.0310655
50018848,6.0,4.0,2015-10-05,2016-06-20,2015-12-16,11249,BROOKLYN,Mexican,130 GRAND ST,5,2,1,4.0,3.0,4,1.0,0.75,187,259,1,"130 GRAND ST, NY",40.69379705,-73.9198650026
50018853,8.0,8.0,2015-03-25,2017-02-23,2017-01-06,11101,QUEENS,American,4118 38TH ST,5,1,3,7.0,5.0,4,1.75,1.25,48,701,0,"4118 38TH ST, NY",40.639857,-73.9835019
50018854,10.0,7.0,2015-03-16,2016-12-05,2016-10-03,10467,BRONX,Pizza,3414 JEROME AVE,5,2,2,8.0,5.0,4,2.0,1.25,63,630,1,"3414 JEROME AVE, NY",40.8810707143,-73.8829884286
