,crit_violations,non_crit_violations,earliest_inspection,latest_inspection,second_latest_inspection,zipcode,boro,cuisine,address,num_inspections,crit_violations_recent_inspect,non_crit_violations_recent_inspect,crit_violations_train,non_crit_violations_train,num_inspections_train,average_crit_v_train,average_non_crit_v_train,time_since_last_inspection,time_since_first_inspection,crit_v_2plus,address2,latitude,longitude
41417901,18.0,8.0,2014-01-22,2016-10-17,2016-02-18,11368,QUEENS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4107 NATIONAL STREET,9,1,1,17.0,7.0,8,2.125,0.875,242,999,0,"4107 NATIONAL STREET, NY",40.7460811,-73.8641002
41417928,24.0,17.0,2014-01-29,2016-10-25,2016-09-30,10474,BRONX,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1201 RANDALL AVENUE,14,2,1,22.0,16.0,13,1.69230769231,1.23076923077,25,1000,1,"1201 RANDALL AVENUE, NY",40.811716,-73.8901838
41417952,8.0,7.0,2014-07-15,2017-01-25,2015-12-30,11235,BROOKLYN,Russian,1617 JEROME AVENUE,5,2,1,6.0,6.0,4,1.5,1.5,392,925,1,"1617 JEROME AVENUE, NY",40.5872569,-73.9527381
41418013,11.0,7.0,2013-08-31,2016-05-11,2015-06-19,11214,BROOKLYN,Bakery,2841 HARWAY AVENUE,7,2,1,9.0,6.0,6,1.5,1.0,327,984,1,"2841 HARWAY AVENUE, NY",40.58822695,-73.9845106148
41418153,10.0,8.0,2014-04-07,2016-10-07,2016-09-12,10036,MANHATTAN,American,636 11 AVENUE,6,2,3,8.0,5.0,5,1.6,1.0,25,914,1,"636 11 AVENUE, NY",40.5890814444,-73.9631091111
41418301,9.0,5.0,2013-08-12,2016-07-19,2016-02-01,10012,MANHATTAN,Mediterranean,26 BOND STREET,7,2,1,7.0,4.0,6,1.16666666667,0.666666666667,169,1072,1,"26 BOND STREET, NY",40.7265472,-73.9936331
41418337,13.0,6.0,2013-12-10,2016-12-05,2016-06-14,11375,QUEENS,Greek,10420 METROPOLITAN AVENUE,8,1,2,12.0,4.0,7,1.71428571429,0.571428571429,174,1091,0,"10420 METROPOLITAN AVENUE, NY",40.71276,-73.9022429
41418341,10.0,9.0,2013-08-06,2016-07-14,2016-01-27,10459,BRONX,Pizza,980 LONGWOOD AVENUE,7,1,1,9.0,8.0,6,1.5,1.33333333333,169,1073,0,"980 LONGWOOD AVENUE, NY",40.8169761,-73.8976476
41418376,22.0,10.0,2014-05-06,2017-03-02,2016-07-27,10031,MANHATTAN,American,3628 BROADWAY,9,4,3,18.0,7.0,8,2.25,0.875,218,1031,1,"3628 BROADWAY, NY",40.8292567,-73.9479439
41418400,9.0,4.0,2014-06-03,2016-12-09,2016-05-26,10014,MANHATTAN,American,113 JANE STREET,5,1,1,8.0,3.0,4,2.0,0.75,197,920,0,"113 JANE STREET, NY",40.7383282,-74.009321847
41418437,13.0,10.0,2014-03-27,2016-12-22,2016-11-03,11231,BROOKLYN,American,365 VAN BRUNT STREET,7,2,1,11.0,9.0,6,1.83333333333,1.5,49,1001,1,"365 VAN BRUNT STREET, NY",40.6766091,-74.0135048931
41418537,15.0,10.0,2013-11-13,2016-11-02,2016-09-21,10469,BRONX,American,17501780 EAST GUN HILL ROAD,8,3,1,12.0,9.0,7,1.71428571429,1.28571428571,42,1085,1,"17501780 EAST GUN HILL ROAD, NY",40.877558,-73.8670609
41418789,16.0,11.0,2014-02-04,2017-01-11,2016-10-03,10465,BRONX,Pizza,3843 EAST TREMONT AVENUE,9,2,2,14.0,9.0,8,1.75,1.125,100,1072,1,"3843 EAST TREMONT AVENUE, NY",40.8242854,-73.8199665
41418818,6.0,4.0,2013-11-07,2016-04-20,2015-05-07,11222,BROOKLYN,Café/Coffee/Tea,978 LORIMER STREET,5,1,1,5.0,3.0,4,1.25,0.75,349,895,0,"978 LORIMER STREET, NY",40.725348,-73.9524234176
41418929,5.0,1.0,2013-05-22,2016-05-19,2015-05-13,10022,MANHATTAN,Japanese,875 3 AVENUE,4,1,1,4.0,0.0,3,1.33333333333,0.0,372,1093,0,"875 3 AVENUE, NY",40.5894161091,-73.9615982
41418978,19.0,15.0,2014-04-04,2016-11-21,2016-10-21,10010,MANHATTAN,Bagels/Pretzels,340 3 AVENUE,9,1,2,18.0,13.0,8,2.25,1.625,31,962,0,"340 3 AVENUE, NY",40.588010453,-73.972837768
41419111,13.0,8.0,2014-05-22,2017-02-07,2017-01-23,11354,QUEENS,Donuts,3402 UNION STREET,9,1,1,12.0,7.0,8,1.5,0.875,15,992,0,"3402 UNION STREET, NY",42.8116183,-73.923092
41419342,17.0,15.0,2014-11-26,2016-12-12,2016-12-01,11358,QUEENS,American,3345 FRANCIS LEWIS BOULEVARD,10,2,2,15.0,13.0,9,1.66666666667,1.44444444444,11,747,1,"3345 FRANCIS LEWIS BOULEVARD, NY",40.6956771,-73.7459203
41419407,3.0,3.0,2013-08-16,2016-08-09,2015-07-28,11223,BROOKLYN,Café/Coffee/Tea,209 AVENUE U,4,1,1,2.0,2.0,3,0.666666666667,0.666666666667,378,1089,0,"209 AVENUE U, NY",40.59682275,-73.9762690801
41419478,8.0,10.0,2014-03-13,2016-09-27,2016-04-04,11367,QUEENS,Jewish/Kosher,6711 MAIN STREET,6,1,2,7.0,8.0,5,1.4,1.6,176,929,0,"6711 MAIN STREET, NY",43.1086491,-79.0540834
41419643,14.0,17.0,2014-04-03,2017-03-09,2016-08-25,11368,QUEENS,Pizza,9906 NORTHERN BOULEVARD,10,1,1,13.0,16.0,9,1.44444444444,1.77777777778,196,1071,0,"9906 NORTHERN BOULEVARD, NY",42.7458637,-73.7254921
41419933,11.0,9.0,2014-06-11,2016-10-14,2016-03-29,11231,BROOKLYN,Japanese,552 HENRY STREET,6,1,2,10.0,7.0,5,2.0,1.4,199,856,0,"552 HENRY STREET, NY",40.6822755,-74.0004299
41420036,5.0,6.0,2014-04-24,2016-10-17,2015-10-21,10010,MANHATTAN,American,304 PARK AVENUE SOUTH,5,1,2,4.0,4.0,4,1.0,1.0,362,907,0,"304 PARK AVENUE SOUTH, NY",40.7400573,-73.9867338
41420128,8.0,4.0,2014-05-28,2017-03-16,2016-02-16,11249,BROOKLYN,American,61 WYTHE AVENUE,5,1,1,7.0,3.0,4,1.75,0.75,394,1023,0,"61 WYTHE AVENUE, NY",40.7220528,-73.9575485
41420398,5.0,6.0,2014-04-02,2016-09-15,2016-04-13,10016,MANHATTAN,Sandwiches,128 MADISON AVENUE,5,1,2,4.0,4.0,4,1.0,1.0,155,897,0,"128 MADISON AVENUE, NY",40.7457336,-73.9847842644
41420811,4.0,4.0,2013-08-12,2016-07-29,2015-07-24,10028,MANHATTAN,Café/Coffee/Tea,150 EAST   86 STREET,4,1,1,3.0,3.0,3,1.0,1.0,371,1082,0,"150 EAST   86 STREET, NY",40.5910686,-73.9758352
41420999,21.0,14.0,2014-10-15,2017-02-13,2017-02-02,10036,MANHATTAN,Delicatessen,680 8 AVENUE,10,2,3,19.0,11.0,9,2.11111111111,1.22222222222,11,852,1,"680 8 AVENUE, NY",40.589123,-73.96274
41421031,18.0,8.0,2015-01-28,2017-02-24,2016-08-23,11217,BROOKLYN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",107 3 AVENUE,9,1,2,17.0,6.0,8,2.125,0.75,185,758,0,"107 3 AVENUE, NY",40.587917768,-73.9737092652
41421111,2.0,4.0,2013-10-05,2016-09-08,2015-09-03,11217,BROOKLYN,American,305 FLATBUSH AVENUE,4,1,1,1.0,3.0,3,0.333333333333,1.0,371,1069,0,"305 FLATBUSH AVENUE, NY",40.6787333,-73.9733622
41421128,7.0,3.0,2014-01-08,2016-11-01,2015-10-07,10009,MANHATTAN,American,32 AVENUE A,5,2,1,5.0,2.0,4,1.25,0.5,391,1028,1,"32 AVENUE A, NY",40.7232852,-73.9852226026
41421148,4.0,5.0,2014-06-04,2016-10-25,2015-11-04,10304,STATEN ISLAND,Sandwiches,597 BAY STREET,5,1,1,3.0,4.0,4,0.75,1.0,356,874,0,"597 BAY STREET, NY",40.62729705,-74.075703734
41421154,3.0,2.0,2014-11-20,2017-01-24,2015-12-09,10307,STATEN ISLAND,Sandwiches,303 PAGE AVENUE,3,1,2,2.0,0.0,2,1.0,0.0,412,796,0,"303 PAGE AVENUE, NY",40.5183258,-74.2345718
41421237,11.0,8.0,2013-08-09,2016-08-03,2016-02-16,10013,MANHATTAN,Bakery,75 FRANKLIN STREET,7,2,1,9.0,7.0,6,1.5,1.16666666667,169,1090,1,"75 FRANKLIN STREET, NY",40.717685,-74.0044678347
41421560,15.0,14.0,2014-03-04,2016-09-08,2016-08-16,11203,BROOKLYN,Caribbean,5600 CLARENDON ROAD,9,1,1,14.0,13.0,8,1.75,1.625,23,919,0,"5600 CLARENDON ROAD, NY",40.644638,-73.9236331
41421580,3.0,1.0,2014-09-18,2016-09-21,2015-09-09,11229,BROOKLYN,Chinese,2319 AVENUE U,3,1,1,2.0,0.0,2,1.0,0.0,378,734,0,"2319 AVENUE U, NY",40.59996995,-73.9478578954
41421764,3.0,3.0,2014-08-08,2016-08-10,2015-07-31,11432,QUEENS,American,8345 PARSONS BOULEVARD,3,1,1,2.0,2.0,2,1.0,1.0,376,733,0,"8345 PARSONS BOULEVARD, NY",40.705761,-73.8016569
41421846,3.0,4.0,2013-11-27,2016-10-24,2015-11-02,11207,BROOKLYN,Donuts,1610 BUSHWICK AVENUE,4,2,3,1.0,1.0,3,0.333333333333,0.333333333333,357,1062,1,"1610 BUSHWICK AVENUE, NY",40.6809010909,-73.9032170909
41421853,3.0,2.0,2015-01-30,2017-03-24,2016-02-04,11203,BROOKLYN,Donuts,5708 CLARENDON ROAD,3,1,1,2.0,1.0,2,1.0,0.5,414,784,0,"5708 CLARENDON ROAD, NY",40.6447839388,-73.9226292041
41422049,5.0,8.0,2014-05-30,2016-10-27,2016-05-04,10027,MANHATTAN,American,64 MORNINGSIDE DRIVE,5,1,1,4.0,7.0,4,1.0,1.75,176,881,0,"64 MORNINGSIDE DRIVE, NY",42.6300893761,-73.8217071519
41422055,2.0,4.0,2014-02-18,2016-02-19,2015-02-06,10036,MANHATTAN,American,1585 BROADWAY,3,2,1,0.0,3.0,2,0.0,1.5,378,731,1,"1585 BROADWAY, NY",40.7599838,-73.9855231989
41422150,11.0,9.0,2014-08-26,2017-04-11,2017-03-17,11215,BROOKLYN,Bagels/Pretzels,339 5 AVENUE,6,1,1,10.0,8.0,5,2.0,1.6,25,959,0,"339 5 AVENUE, NY",40.5880100552,-73.9728415083
41422211,3.0,6.0,2014-10-28,2017-02-01,2015-11-24,10004,MANHATTAN,Japanese,76 PEARL STREET,3,1,3,2.0,3.0,2,1.0,1.5,435,827,0,"76 PEARL STREET, NY",40.7037336,-74.0104698
41422427,12.0,7.0,2014-02-12,2016-08-04,2016-05-11,10003,MANHATTAN,"Bottled beverages, including water, sodas, juices, etc.",221 2 AVENUE,7,1,2,11.0,5.0,6,1.83333333333,0.833333333333,85,904,0,"221 2 AVENUE, NY",40.587963116,-73.9732828674
41422458,9.0,6.0,2014-01-16,2016-11-12,2016-10-25,11215,BROOKLYN,Italian,1302 8 AVENUE,6,1,1,8.0,5.0,5,1.6,1.0,18,1031,0,"1302 8 AVENUE, NY",40.5898213265,-73.956399898
41422482,1.0,3.0,2014-12-17,2017-03-22,2016-03-01,10462,BRONX,Seafood,1884 ARCHER STREET,3,1,1,0.0,2.0,2,0.0,1.0,386,826,0,"1884 ARCHER STREET, NY",40.8378056,-73.8631983
41422787,17.0,13.0,2014-01-15,2016-12-14,2015-11-17,11004,QUEENS,Chinese,25903 HILLSIDE AVENUE,8,1,2,16.0,11.0,7,2.28571428571,1.57142857143,393,1064,0,"25903 HILLSIDE AVENUE, NY",40.7374599,-73.707734
41422914,10.0,8.0,2013-07-03,2016-05-20,2015-12-11,10075,MANHATTAN,Bagels/Pretzels,1475 2 AVENUE,7,1,1,9.0,7.0,6,1.5,1.16666666667,161,1052,0,"1475 2 AVENUE, NY",40.5901328367,-73.9550714082
41423142,3.0,1.0,2014-08-28,2016-09-13,2015-08-26,10013,MANHATTAN,American,185 WEST BROADWAY,3,1,1,2.0,0.0,2,1.0,0.0,384,747,0,"185 WEST BROADWAY, NY",41.0888872955,-73.9390669545
41423266,16.0,13.0,2014-04-17,2016-12-09,2016-04-02,11428,QUEENS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",21821 JAMAICA AVENUE,10,1,1,15.0,12.0,9,1.66666666667,1.33333333333,251,967,0,"21821 JAMAICA AVENUE, NY",40.723242,-73.7280407
41423288,22.0,12.0,2013-08-13,2016-03-26,2015-09-23,11355,QUEENS,Chinese,4209 MAIN STREET,11,2,1,20.0,11.0,10,2.0,1.1,185,956,1,"4209 MAIN STREET, NY",43.1086491,-79.0540834
41423493,1.0,2.0,2014-05-06,2016-04-27,2015-04-21,10306,STATEN ISLAND,"Ice Cream, Gelato, Yogurt, Ices",706 NEW DORP LANE,3,1,1,0.0,1.0,2,0.0,0.5,372,722,0,"706 NEW DORP LANE, NY",40.5656523,-74.1004838
41423698,9.0,7.0,2014-03-13,2016-03-14,2015-02-11,11367,QUEENS,American,6330 KISSENA BOULEVARD,6,1,2,8.0,5.0,5,1.6,1.0,397,732,0,"6330 KISSENA BOULEVARD, NY",40.7348065,-73.8147704
41423719,20.0,20.0,2014-03-12,2017-02-27,2017-02-07,11367,QUEENS,Continental,6330 KISSENA BOULEVARD,12,4,3,16.0,17.0,11,1.45454545455,1.54545454545,20,1083,1,"6330 KISSENA BOULEVARD, NY",40.7348065,-73.8147704
41423724,10.0,7.0,2014-03-20,2016-10-31,2015-11-02,11367,QUEENS,American,6330 KISSENA BOULEVARD,8,1,1,9.0,6.0,7,1.28571428571,0.857142857143,364,956,0,"6330 KISSENA BOULEVARD, NY",40.7348065,-73.8147704
41423753,33.0,16.0,2013-08-08,2016-05-16,2015-10-13,11206,BROOKLYN,Bakery,94 GRAHAM AVENUE,13,2,1,31.0,15.0,12,2.58333333333,1.25,216,1012,1,"94 GRAHAM AVENUE, NY",40.7043744,-73.9425489
41423908,15.0,12.0,2014-09-17,2017-01-25,2016-12-22,11223,BROOKLYN,Jewish/Kosher,539 KINGS HIGHWAY,10,2,1,13.0,11.0,9,1.44444444444,1.22222222222,34,861,1,"539 KINGS HIGHWAY, NY",40.6046894,-73.9695075
41423962,17.0,12.0,2013-06-27,2016-06-15,2016-04-07,11220,BROOKLYN,Chinese,730 61 STREET,8,1,3,16.0,9.0,7,2.28571428571,1.28571428571,69,1084,0,"730 61 STREET, NY",41.1311449923,-72.3562851295
41424031,13.0,11.0,2013-10-30,2016-07-06,2015-11-07,11372,QUEENS,Chinese,9549 ROOSEVELT AVENUE,8,1,2,12.0,9.0,7,1.71428571429,1.28571428571,242,980,0,"9549 ROOSEVELT AVENUE, NY",40.762461,-73.5150429
41424258,5.0,7.0,2014-07-15,2017-01-19,2016-01-07,11207,BROOKLYN,Chicken,639 WILSON AVENUE,5,2,1,3.0,6.0,4,0.75,1.5,378,919,1,"639 WILSON AVENUE, NY",40.54501815,-74.17233015
41424312,10.0,11.0,2013-03-23,2016-02-05,2015-05-16,11232,BROOKLYN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4210 3 AVENUE,8,1,1,9.0,10.0,7,1.28571428571,1.42857142857,265,1049,0,"4210 3 AVENUE, NY",40.600409,-74.1449409
41424355,6.0,5.0,2014-07-24,2017-04-10,2016-01-22,11356,QUEENS,Donuts,132-10 14th AVENUE,5,2,1,4.0,4.0,4,1.0,1.0,444,991,1,"132-10 14th AVENUE, NY",40.8482506895,-73.648207385
41424537,14.0,14.0,2014-07-30,2016-10-20,2016-08-20,11215,BROOKLYN,Mexican,252 PROSPECT PARK WEST,7,2,2,12.0,12.0,6,2.0,2.0,61,813,1,"252 PROSPECT PARK WEST, NY",40.65913845,-73.9817343923
41424557,10.0,10.0,2013-12-30,2016-05-04,2015-06-30,10470,BRONX,Caribbean,4406 WHITE PLAINS ROAD,8,1,1,9.0,9.0,7,1.28571428571,1.28571428571,309,856,0,"4406 WHITE PLAINS ROAD, NY",40.898603,-73.8538045453
41424610,16.0,7.0,2014-10-08,2017-01-05,2016-09-23,10462,BRONX,American,1448 OLMSTEAD AVENUE,8,1,1,15.0,6.0,7,2.14285714286,0.857142857143,104,820,0,"1448 OLMSTEAD AVENUE, NY",40.8357276,-73.8549383
41424812,3.0,3.0,2013-12-10,2016-05-19,2015-02-13,10020,MANHATTAN,Continental,1251 AVENUE OF THE AMERICAS,3,1,2,2.0,1.0,2,1.0,0.5,461,891,0,"1251 AVENUE OF THE AMERICAS, NY",40.7600411,-73.9818902422
41424828,2.0,3.0,2015-01-14,2017-02-13,2015-12-23,11225,BROOKLYN,Donuts,542 EASTERN PARKWAY,3,1,1,1.0,2.0,2,0.5,1.0,418,761,0,"542 EASTERN PARKWAY, NY",40.6700478,-73.91873
41424897,3.0,4.0,2013-09-17,2016-09-16,2015-08-25,11103,QUEENS,American,3078 STEINWAY STREET,4,1,1,2.0,3.0,3,0.666666666667,1.0,388,1095,0,"3078 STEINWAY STREET, NY",40.7605248,-73.9177498
41424929,15.0,10.0,2014-05-12,2017-02-06,2017-01-17,10019,MANHATTAN,Indian,826 9 AVENUE,10,2,2,13.0,8.0,9,1.44444444444,0.888888888889,20,1001,1,"826 9 AVENUE, NY",40.5892506846,-73.961588953
41424963,3.0,2.0,2013-12-12,2016-08-20,2014-12-04,11215,BROOKLYN,American,741 UNION STREET,3,1,1,2.0,1.0,2,1.0,0.5,625,982,0,"741 UNION STREET, NY",42.81526075,-73.93412525
41425365,8.0,4.0,2014-04-30,2017-02-15,2016-12-23,11231,BROOKLYN,American,275 SMITH STREET,7,1,1,7.0,3.0,6,1.16666666667,0.5,54,1022,0,"275 SMITH STREET, NY",40.6825028,-73.9931267507
41425426,9.0,5.0,2014-12-24,2017-03-13,2017-02-15,11249,BROOKLYN,Bakery,150 WYTHE AVENUE,4,3,2,6.0,3.0,3,2.0,1.0,26,810,1,"150 WYTHE AVENUE, NY",40.7200585,-73.9600145
41425555,8.0,7.0,2014-02-21,2017-01-05,2016-06-07,10022,MANHATTAN,American,727 5 AVENUE,8,1,1,7.0,6.0,7,1.0,0.857142857143,212,1049,0,"727 5 AVENUE, NY",40.590221,-73.9535149
41425640,15.0,9.0,2014-02-13,2017-02-01,2016-02-08,11208,BROOKLYN,Indian,1203 LIBERTY AVENUE,8,1,1,14.0,8.0,7,2.0,1.14285714286,359,1084,0,"1203 LIBERTY AVENUE, NY",40.67917005,-73.86496765
41425803,35.0,20.0,2014-03-13,2017-03-03,2017-02-08,11229,BROOKLYN,Donuts,1503 AVENUE U,15,3,1,32.0,19.0,14,2.28571428571,1.35714285714,23,1086,1,"1503 AVENUE U, NY",40.5990378,-73.95623025
41425805,5.0,8.0,2013-08-26,2016-04-01,2015-03-31,10007,MANHATTAN,Tex-Mex,63 READE STREET,5,1,1,4.0,7.0,4,1.0,1.75,367,949,0,"63 READE STREET, NY",40.7148926471,-74.0065696471
41425806,21.0,9.0,2014-06-14,2017-01-11,2016-11-28,10025,MANHATTAN,Indian,2701 BROADWAY,9,2,1,19.0,8.0,8,2.375,1.0,44,942,1,"2701 BROADWAY, NY",40.79932,-73.9687901
41425923,9.0,3.0,2013-06-12,2016-01-13,2015-01-07,11361,QUEENS,Korean,4724 BELL BOULEVARD,5,1,1,8.0,2.0,4,2.0,0.5,371,945,0,"4724 BELL BOULEVARD, NY",40.7476936,-73.7615438
41425977,21.0,9.0,2013-10-23,2016-09-06,2015-10-06,10306,STATEN ISLAND,Chinese,2740 HYLAN BOULEVARD,9,1,1,20.0,8.0,8,2.5,1.0,336,1049,0,"2740 HYLAN BOULEVARD, NY",40.5638097,-74.1163707
41426013,20.0,10.0,2013-10-25,2016-07-23,2016-06-17,10034,MANHATTAN,American,253271 SHERMAN AVENUE,10,1,1,19.0,9.0,9,2.11111111111,1.0,36,1002,0,"253271 SHERMAN AVENUE, NY",42.749273,-73.7400749
41426077,26.0,7.0,2013-11-09,2016-10-07,2016-09-26,10004,MANHATTAN,Pizza,20 BEAVER STREET,12,2,1,24.0,6.0,11,2.18181818182,0.545454545455,11,1063,1,"20 BEAVER STREET, NY",40.70481575,-74.0122891654
41426199,12.0,9.0,2014-02-04,2017-01-18,2016-12-29,10462,BRONX,Bakery,786 MORRIS PARK AVE,8,1,1,11.0,8.0,7,1.57142857143,1.14285714286,20,1079,0,"786 MORRIS PARK AVE, NY",40.8456353,-73.8627927687
41426318,11.0,9.0,2014-08-05,2016-09-28,2016-09-06,11208,BROOKLYN,Chinese,2538 PITKIN AVENUE,7,1,1,10.0,8.0,6,1.66666666667,1.33333333333,22,785,0,"2538 PITKIN AVENUE, NY",40.67425765,-73.8785593207
41426339,18.0,8.0,2014-04-04,2017-01-23,2016-12-15,10028,MANHATTAN,Pizza,1530 3 AVENUE,9,2,1,16.0,7.0,8,2.0,0.875,39,1025,1,"1530 3 AVENUE, NY",40.5901339122,-73.9535501992
41426418,13.0,4.0,2013-10-04,2016-06-18,2016-04-16,11377,QUEENS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",5615 NORTHERN BOULEVARD,7,2,1,11.0,3.0,6,1.83333333333,0.5,63,988,1,"5615 NORTHERN BOULEVARD, NY",42.7458637,-73.7254921
41426727,16.0,11.0,2014-03-07,2017-02-15,2015-12-15,10025,MANHATTAN,Ethiopian,947 AMSTERDAM AVENUE,8,1,2,15.0,9.0,7,2.14285714286,1.28571428571,428,1076,0,"947 AMSTERDAM AVENUE, NY",40.80064065,-73.9651665306
41426887,41.0,17.0,2014-07-22,2017-03-20,2016-09-14,10128,MANHATTAN,American,1770 2 AVENUE,11,5,3,36.0,14.0,10,3.6,1.4,187,972,1,"1770 2 AVENUE, NY",40.5902804286,-73.9522227143
41427008,14.0,20.0,2013-04-24,2016-04-07,2015-03-17,11249,BROOKLYN,American,109 SOUTH    6 STREET,11,1,2,13.0,18.0,10,1.3,1.8,387,1079,0,"109 SOUTH    6 STREET, NY",40.850264,-73.1345659
41427023,18.0,17.0,2014-03-11,2016-10-11,2016-08-31,11375,QUEENS,Chinese,10437 QUEENS BOULEVARD,12,1,1,17.0,16.0,11,1.54545454545,1.45454545455,41,945,0,"10437 QUEENS BOULEVARD, NY",40.711536,-73.8240838
41427038,10.0,7.0,2013-05-06,2016-01-08,2015-07-16,10013,MANHATTAN,American,111 READE STREET,9,2,1,8.0,6.0,8,1.0,0.75,176,977,1,"111 READE STREET, NY",40.7157476,-74.0086948
41427358,6.0,3.0,2014-06-03,2017-03-16,2016-03-01,11221,BROOKLYN,Chinese,158 LEWIS AVENUE,5,1,1,5.0,2.0,4,1.25,0.5,380,1017,0,"158 LEWIS AVENUE, NY",40.691222,-73.9368276
41427405,13.0,4.0,2014-02-12,2016-06-10,2015-03-27,11428,QUEENS,Café/Coffee/Tea,220-34 JAMAICA AVENUE,6,1,1,12.0,3.0,5,2.4,0.6,441,849,0,"220-34 JAMAICA AVENUE, NY",40.71912895,-73.7331843829
41427508,13.0,8.0,2014-06-12,2017-03-13,2016-09-07,11225,BROOKLYN,Indian,600 FLATBUSH AVENUE,8,2,2,11.0,6.0,7,1.57142857143,0.857142857143,187,1005,1,"600 FLATBUSH AVENUE, NY",40.65889475,-73.9608233422
41427673,12.0,11.0,2013-11-08,2016-08-08,2016-01-21,10019,MANHATTAN,American,811 7 AVENUE,8,2,1,10.0,10.0,7,1.42857142857,1.42857142857,200,1004,1,"811 7 AVENUE, NY",40.5893640364,-73.9620654
41427678,5.0,6.0,2013-12-13,2016-05-06,2015-05-21,10019,MANHATTAN,American,811 7 AVENUE,5,1,1,4.0,5.0,4,1.0,1.25,351,875,0,"811 7 AVENUE, NY",40.5893640364,-73.9620654
41427680,9.0,4.0,2014-02-21,2017-01-09,2016-12-12,10019,MANHATTAN,Café/Coffee/Tea,811 7 AVENUE,6,2,1,7.0,3.0,5,1.4,0.6,28,1053,1,"811 7 AVENUE, NY",40.5893640364,-73.9620654
41427683,13.0,8.0,2014-08-12,2016-12-19,2016-11-09,10019,MANHATTAN,American,811 7 AVENUE,7,2,2,11.0,6.0,6,1.83333333333,1.0,40,860,1,"811 7 AVENUE, NY",40.5893640364,-73.9620654
41427685,7.0,5.0,2014-01-31,2017-01-17,2016-06-17,10019,MANHATTAN,American,811 7 AVENUE,5,1,2,6.0,3.0,4,1.5,0.75,214,1082,0,"811 7 AVENUE, NY",40.5893640364,-73.9620654
41427688,1.0,4.0,2013-12-06,2016-05-10,2014-12-10,10019,MANHATTAN,American,811 7 AVENUE,3,1,2,0.0,2.0,2,0.0,1.0,517,886,0,"811 7 AVENUE, NY",40.5893640364,-73.9620654
41427712,7.0,6.0,2014-01-23,2016-09-09,2015-08-15,11360,QUEENS,American,2358 BELL BOULEVARD,5,1,1,6.0,5.0,4,1.5,1.25,391,960,0,"2358 BELL BOULEVARD, NY",40.7476936,-73.7615438
41427803,9.0,1.0,2014-01-10,2016-07-26,2015-07-09,11369,QUEENS,Continental,10240 DITMARS BOULEVARD,5,1,1,8.0,0.0,4,2.0,0.0,383,928,0,"10240 DITMARS BOULEVARD, NY",40.7824664,-73.9196721
41427945,19.0,11.0,2014-01-17,2016-12-29,2016-06-21,10065,MANHATTAN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1123 1 AVENUE,8,2,1,17.0,10.0,7,2.42857142857,1.42857142857,191,1077,1,"1123 1 AVENUE, NY",40.5896770408,-73.9592349796
41428009,12.0,9.0,2014-05-21,2017-01-26,2016-12-21,11237,BROOKLYN,Bakery,1479 MYRTLE AVENUE,6,1,2,11.0,7.0,5,2.2,1.4,36,981,0,"1479 MYRTLE AVENUE, NY",40.699166,-73.9165875223
41428096,27.0,15.0,2013-10-29,2016-10-26,2016-09-21,11206,BROOKLYN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6 GRAHAM AVENUE,14,1,3,26.0,12.0,13,2.0,0.923076923077,35,1093,0,"6 GRAHAM AVENUE, NY",40.7009859,-73.9419905
41428124,7.0,8.0,2014-05-30,2017-03-28,2016-01-05,10020,MANHATTAN,American,1221 AVENUE OF THE AMERICAS,5,2,3,5.0,5.0,4,1.25,1.25,448,1033,1,"1221 AVENUE OF THE AMERICAS, NY",40.7595447,-73.9825327153
41428195,5.0,1.0,2013-04-16,2016-04-06,2015-04-07,11412,QUEENS,Pizza,11136 FARMERS BOULEVARD,4,1,1,4.0,0.0,3,1.33333333333,0.0,365,1086,0,"11136 FARMERS BOULEVARD, NY",40.6920166,-73.7624145
41428346,19.0,12.0,2014-03-18,2017-03-06,2016-01-12,10016,MANHATTAN,Japanese,519 3 AVENUE,8,3,3,16.0,9.0,7,2.28571428571,1.28571428571,419,1084,1,"519 3 AVENUE, NY",40.5888679534,-73.9666047319
41428414,12.0,8.0,2014-02-12,2016-03-01,2015-08-04,11201,BROOKLYN,Thai,229 COURT STREET,6,2,1,10.0,7.0,5,2.0,1.4,210,748,1,"229 COURT STREET, NY",40.6861107,-73.9938377296
41428543,13.0,9.0,2014-08-11,2017-02-23,2016-08-23,10018,MANHATTAN,Jewish/Kosher,1410 BROADWAY,8,1,1,12.0,8.0,7,1.71428571429,1.14285714286,184,927,0,"1410 BROADWAY, NY",40.7533139,-73.9869811
41428580,17.0,10.0,2014-10-07,2017-03-21,2016-08-24,11379,QUEENS,Italian,7402 ELIOT AVENUE,9,4,3,13.0,7.0,8,1.625,0.875,209,896,1,"7402 ELIOT AVENUE, NY",42.66926,-73.8196049
