,crit_violations,non_crit_violations,earliest_inspection,latest_inspection,second_latest_inspection,zipcode,boro,cuisine,address,num_inspections,crit_violations_recent_inspect,non_crit_violations_recent_inspect,crit_violations_train,non_crit_violations_train,num_inspections_train,average_crit_v_train,average_non_crit_v_train,time_since_last_inspection,time_since_first_inspection,crit_v_2plus,address2,latitude,longitude
41683394,14.0,13.0,2014-08-08,2017-04-11,2017-03-16,11220,BROOKLYN,American,169 58 STREET,7,1,2,13.0,11.0,6,2.16666666667,1.83333333333,26,977,0,"169 58 STREET, NY",41.1326790889,-72.3547723464
41683431,22.0,11.0,2014-03-12,2017-01-17,2016-10-18,10075,MANHATTAN,American,304 EAST   78 STREET,9,2,1,20.0,10.0,8,2.5,1.25,91,1042,1,"304 EAST   78 STREET, NY",,
41683539,17.0,12.0,2014-05-15,2016-12-15,2016-05-31,11207,BROOKLYN,Chinese,2192 PITKIN AVENUE,9,1,2,16.0,10.0,8,2.0,1.25,198,945,0,"2192 PITKIN AVENUE, NY",40.6723413,-73.8914833
41683562,17.0,9.0,2014-09-23,2016-10-06,2016-08-17,11204,BROOKLYN,Bakery,6205 18 AVENUE,7,3,2,14.0,7.0,6,2.33333333333,1.16666666667,50,744,1,"6205 18 AVENUE, NY",,
41683619,6.0,5.0,2014-08-26,2017-03-23,2016-02-09,10003,MANHATTAN,American,10 UNION SQUARE EAST,5,2,1,4.0,4.0,4,1.0,1.0,408,940,1,"10 UNION SQUARE EAST, NY",40.7348335,-73.9897814
41683685,7.0,3.0,2014-10-08,2016-10-18,2016-09-23,11103,QUEENS,American,4305 BROADWAY,4,2,1,5.0,2.0,3,1.66666666667,0.666666666667,25,741,1,"4305 BROADWAY, NY",40.8518943,-73.9353237256
41683734,9.0,8.0,2014-01-28,2017-01-18,2016-11-21,11355,QUEENS,Donuts,4405 KISSENA BOULEVARD,8,1,1,8.0,7.0,7,1.14285714286,1.0,58,1086,0,"4405 KISSENA BOULEVARD, NY",40.7348065,-73.8147704
41683743,10.0,6.0,2013-08-29,2016-06-29,2016-01-28,11354,QUEENS,Donuts,13640 39 AVENUE,7,2,2,8.0,4.0,6,1.33333333333,0.666666666667,153,1035,1,"13640 39 AVENUE, NY",,
41683811,23.0,13.0,2013-11-20,2016-11-18,2016-10-25,11201,BROOKLYN,American,68 JAY STREET,11,3,2,20.0,11.0,10,2.0,1.1,24,1094,1,"68 JAY STREET, NY",40.7026801,-73.9867997
41683812,10.0,5.0,2013-07-17,2016-04-20,2015-04-22,10002,MANHATTAN,Chinese,50 ELDRIDGE STREET,5,1,2,9.0,3.0,4,2.25,0.75,364,1008,0,"50 ELDRIDGE STREET, NY",40.71601815,-73.992799642
41683816,60.0,31.0,2014-03-13,2016-11-22,2016-10-12,11372,QUEENS,Chinese,3763 90 STREET,17,7,3,53.0,28.0,16,3.3125,1.75,41,985,1,"3763 90 STREET, NY",,
41683838,21.0,14.0,2014-06-06,2017-01-27,2016-12-29,10029,MANHATTAN,American,1916 3 AVENUE,9,1,1,20.0,13.0,8,2.5,1.625,29,966,0,"1916 3 AVENUE, NY",40.5904538367,-73.9506288163
41683961,12.0,5.0,2014-03-18,2016-06-11,2016-04-18,11205,BROOKLYN,American,154 ADELPHI STREET,7,2,1,10.0,4.0,6,1.66666666667,0.666666666667,54,816,1,"154 ADELPHI STREET, NY",40.6930005,-73.9719754
41684033,11.0,16.0,2014-04-21,2016-12-22,2016-10-11,11379,QUEENS,Spanish,6227 FRESH POND ROAD,9,1,1,10.0,15.0,8,1.25,1.875,72,976,0,"6227 FRESH POND ROAD, NY",40.712697,-73.9005959
41684054,6.0,4.0,2014-11-18,2017-04-11,2016-03-30,10002,MANHATTAN,Seafood,139 CHRYSTIE STREET,3,3,1,3.0,3.0,2,1.5,1.5,377,875,1,"139 CHRYSTIE STREET, NY",40.719721,-73.9933154
41684056,22.0,13.0,2013-09-04,2016-07-08,2016-01-19,10003,MANHATTAN,French,17 EAST   13 STREET,13,2,2,20.0,11.0,12,1.66666666667,0.916666666667,171,1038,1,"17 EAST   13 STREET, NY",,
41684335,9.0,2.0,2015-01-22,2016-08-23,2016-08-08,11238,BROOKLYN,Middle Eastern,887 FULTON STREET,5,2,1,7.0,1.0,4,1.75,0.25,15,579,1,"887 FULTON STREET, NY",40.6837675,-73.9676784
41684352,3.0,5.0,2014-11-19,2016-12-22,2015-12-02,10009,MANHATTAN,Bakery,111 ST MARKS PLACE,3,1,1,2.0,4.0,2,1.0,2.0,386,764,0,"111 ST MARKS PLACE, NY",40.6813973,-73.97840525
41684379,21.0,13.0,2014-02-12,2016-12-21,2016-11-02,10017,MANHATTAN,Japanese,211 EAST   43 STREET,10,1,1,20.0,12.0,9,2.22222222222,1.33333333333,49,1043,0,"211 EAST   43 STREET, NY",,
41684486,10.0,7.0,2014-06-14,2016-08-24,2016-02-25,11221,BROOKLYN,Chinese,127 MALCOLM X BOULEVARD,6,1,2,9.0,5.0,5,1.8,1.0,181,802,0,"127 MALCOLM X BOULEVARD, NY",40.68914015,-73.93006535
41684504,16.0,11.0,2014-11-06,2016-10-28,2016-09-08,11201,BROOKLYN,Italian,87 ATLANTIC AVENUE,8,1,2,15.0,9.0,7,2.14285714286,1.28571428571,50,722,0,"87 ATLANTIC AVENUE, NY",40.6912259,-73.997348
41684505,7.0,6.0,2013-12-02,2016-04-14,2015-04-22,10023,MANHATTAN,Mexican,208 COLUMBUS AVENUE,5,2,1,5.0,5.0,4,1.25,1.25,358,864,1,"208 COLUMBUS AVENUE, NY",43.0477258,-76.1216088
41684533,19.0,7.0,2013-06-21,2016-04-07,2016-03-07,11104,QUEENS,Japanese,4316 QUEENS BOULEVARD,10,2,1,17.0,6.0,9,1.88888888889,0.666666666667,31,1021,1,"4316 QUEENS BOULEVARD, NY",40.711536,-73.8240838
41684536,5.0,5.0,2015-02-03,2017-02-01,2016-06-09,10314,STATEN ISLAND,American,1883 VICTORY BOULEVARD,4,1,1,4.0,4.0,3,1.33333333333,1.33333333333,237,729,0,"1883 VICTORY BOULEVARD, NY",40.6130585,-74.1265348483
41684638,9.0,7.0,2014-02-07,2016-12-09,2016-11-01,10007,MANHATTAN,Chicken,155 CHAMBERS STREET,6,1,1,8.0,6.0,5,1.6,1.2,38,1036,0,"155 CHAMBERS STREET, NY",40.7160032,-74.0100287
41684697,13.0,18.0,2014-05-16,2017-01-30,2016-12-21,10003,MANHATTAN,American,239 3 AVENUE,10,3,1,10.0,17.0,9,1.11111111111,1.88888888889,40,990,1,"239 3 AVENUE, NY",40.5879702762,-73.9732155414
41684725,10.0,4.0,2014-05-15,2016-05-31,2015-11-24,11356,QUEENS,Spanish,2120 COLLEGE POINT BOULEVARD,6,1,1,9.0,3.0,5,1.8,0.6,189,747,0,"2120 COLLEGE POINT BOULEVARD, NY",40.742745,-73.8370713
41684752,8.0,3.0,2013-08-27,2016-03-22,2015-03-17,10039,MANHATTAN,Pizza,348 WEST  145 STREET,5,2,1,6.0,2.0,4,1.5,0.5,371,938,1,"348 WEST  145 STREET, NY",,
41684926,14.0,9.0,2013-10-08,2016-08-22,2015-11-24,10003,MANHATTAN,Vegetarian,123 1 AVENUE,8,2,1,12.0,8.0,7,1.71428571429,1.14285714286,272,1049,1,"123 1 AVENUE, NY",40.5879241326,-73.9736494199
41684955,8.0,10.0,2013-11-27,2016-03-29,2015-04-06,11215,BROOKLYN,Bakery,365 5 AVENUE,5,1,1,7.0,9.0,4,1.75,2.25,358,853,0,"365 5 AVENUE, NY",40.5882624082,-73.972062898
41684983,6.0,5.0,2013-08-10,2016-02-17,2015-02-27,11366,QUEENS,American,17922 UNION TURNPIKE,6,1,1,5.0,4.0,5,1.0,0.8,355,921,0,"17922 UNION TURNPIKE, NY",40.7403865,-73.7310602
41684995,22.0,14.0,2014-03-16,2016-11-06,2016-08-23,10456,BRONX,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",21315 E 170TH ST,14,3,2,19.0,12.0,13,1.46153846154,0.923076923077,75,966,1,"21315 E 170TH ST, NY",40.8391143,-73.9147273
41685002,16.0,10.0,2014-01-09,2017-01-05,2016-09-17,11218,BROOKLYN,Pakistani,691 CONEY ISLAND AVE,8,1,1,15.0,9.0,7,2.14285714286,1.28571428571,110,1092,0,"691 CONEY ISLAND AVE, NY",40.64065625,-73.9689159
41685035,23.0,14.0,2014-05-29,2017-01-19,2016-07-20,11238,BROOKLYN,African,1139 FULTON STREET,13,1,2,22.0,12.0,12,1.83333333333,1.0,183,966,0,"1139 FULTON STREET, NY",40.6814309,-73.9561145131
41685091,10.0,12.0,2014-09-11,2017-04-11,2017-03-27,11232,BROOKLYN,Spanish,942 4 AVENUE,6,5,3,5.0,9.0,5,1.0,1.8,15,943,1,"942 4 AVENUE, NY",40.5893203624,-73.9609637987
41685153,9.0,7.0,2013-12-06,2016-03-16,2015-09-14,10027,MANHATTAN,American,475 RIVERSIDE DRIVE,6,1,2,8.0,5.0,5,1.6,1.0,184,831,0,"475 RIVERSIDE DRIVE, NY",40.8109391,-73.9640162
41685208,11.0,11.0,2013-09-04,2016-06-14,2016-01-06,10303,STATEN ISLAND,Middle Eastern,1787 FOREST AVENUE,8,1,3,10.0,8.0,7,1.42857142857,1.14285714286,160,1014,0,"1787 FOREST AVENUE, NY",42.769536,-73.6905639
41685267,3.0,8.0,2013-04-04,2016-03-20,2015-03-18,11216,BROOKLYN,Cajun,1433 BEDFORD AVENUE,4,1,2,2.0,6.0,3,0.666666666667,2.0,368,1081,0,"1433 BEDFORD AVENUE, NY",40.674107,-73.9536059
41685305,24.0,14.0,2013-12-12,2016-08-09,2016-06-22,11421,QUEENS,Spanish,7614 JAMAICA AVENUE,12,2,1,22.0,13.0,11,2.0,1.18181818182,48,971,1,"7614 JAMAICA AVENUE, NY",40.723242,-73.7280407
41685325,19.0,5.0,2014-05-01,2017-02-15,2017-01-25,11216,BROOKLYN,American,615 NOSTRAND AVENUE,9,1,1,18.0,4.0,8,2.25,0.5,21,1021,0,"615 NOSTRAND AVENUE, NY",40.675916,-73.9497972
41685372,11.0,7.0,2014-02-19,2016-12-21,2015-12-07,11368,QUEENS,Continental,5401 99 STREET,7,2,1,9.0,6.0,6,1.5,1.0,380,1036,1,"5401 99 STREET, NY",,
41685457,21.0,12.0,2014-10-15,2017-04-11,2017-03-10,11355,QUEENS,Chinese,4140 MAIN STREET,10,3,2,18.0,10.0,9,2.0,1.11111111111,32,909,1,"4140 MAIN STREET, NY",43.1086491,-79.0540834
41685527,12.0,7.0,2014-02-14,2016-05-04,2015-04-03,10028,MANHATTAN,Italian,205 EAST   81 STREET,6,1,2,11.0,5.0,5,2.2,1.0,397,810,0,"205 EAST   81 STREET, NY",,
41685529,6.0,8.0,2014-01-06,2016-02-01,2015-01-21,10016,MANHATTAN,"Ice Cream, Gelato, Yogurt, Ices",428 3 AVENUE,6,1,1,5.0,7.0,5,1.0,1.4,376,756,0,"428 3 AVENUE, NY",40.5883022727,-73.9701884545
41685568,2.0,2.0,2013-12-04,2016-12-02,2015-11-24,11372,QUEENS,"Juice, Smoothies, Fruit Salads",9545 ROOSEVELT AVENUE,4,1,1,1.0,1.0,3,0.333333333333,0.333333333333,374,1094,0,"9545 ROOSEVELT AVENUE, NY",40.762461,-73.5150429
41685596,29.0,20.0,2014-03-19,2017-02-06,2016-07-18,11249,BROOKLYN,Italian,34 NORTH    6 STREET,13,3,2,26.0,18.0,12,2.16666666667,1.5,203,1055,1,"34 NORTH    6 STREET, NY",40.850191,-73.1344736667
41685696,8.0,10.0,2014-05-05,2016-11-28,2016-11-02,10021,MANHATTAN,French,1294 3 AVENUE,7,1,2,7.0,8.0,6,1.16666666667,1.33333333333,26,938,0,"1294 3 AVENUE, NY",40.5897810588,-73.9567695294
41685731,2.0,3.0,2013-05-23,2016-04-20,2015-05-21,11421,QUEENS,Chinese,7909 JAMAICA AVENUE,4,1,1,1.0,2.0,3,0.333333333333,0.666666666667,335,1063,0,"7909 JAMAICA AVENUE, NY",40.723242,-73.7280407
41685780,6.0,8.0,2013-06-11,2015-12-16,2014-12-10,11370,QUEENS,Indian,2402 82 STREET,5,1,2,5.0,6.0,4,1.25,1.5,371,918,0,"2402 82 STREET, NY",,
41685800,1.0,5.0,2014-04-23,2016-04-18,2015-05-11,11358,QUEENS,American,0 DAVID DINKIN'S CIRCLE,4,1,1,0.0,4.0,3,0.0,1.33333333333,343,726,0,"0 DAVID DINKIN'S CIRCLE, NY",,
41685823,14.0,10.0,2013-08-06,2016-05-24,2015-10-22,10007,MANHATTAN,Chicken,311 BROADWAY,8,1,2,13.0,8.0,7,1.85714285714,1.14285714286,215,1022,0,"311 BROADWAY, NY",40.71565505,-74.0054604611
41686159,8.0,4.0,2013-12-18,2016-04-27,2015-02-09,10301,STATEN ISLAND,American,154 STUYVESANT PLACE,6,1,2,7.0,2.0,5,1.4,0.4,443,861,0,"154 STUYVESANT PLACE, NY",40.6424229,-74.0766235
41686168,5.0,5.0,2014-05-17,2017-03-09,2016-01-21,10305,STATEN ISLAND,Mediterranean,309 CROMWELL AVENUE,5,1,1,4.0,4.0,4,1.0,1.0,413,1027,0,"309 CROMWELL AVENUE, NY",40.5880204118,-74.0916733529
41686184,3.0,2.0,2014-12-16,2017-01-26,2015-12-10,10453,BRONX,Pizza,2 EAST BURNSIDE AVENUE,3,1,1,2.0,1.0,2,1.0,0.5,413,772,0,"2 EAST BURNSIDE AVENUE, NY",40.853687,-73.907237
41686200,8.0,10.0,2014-04-30,2016-05-22,2015-10-26,11234,BROOKLYN,Bakery,5174 KINGS PLAZA MALL,6,1,1,7.0,9.0,5,1.4,1.8,209,753,0,"5174 KINGS PLAZA MALL, NY",,
41686208,27.0,16.0,2014-03-20,2017-03-18,2016-08-02,11432,QUEENS,Chinese,16612 HILLSIDE AVENUE,11,1,1,26.0,15.0,10,2.6,1.5,228,1094,0,"16612 HILLSIDE AVENUE, NY",40.7374599,-73.707734
41686215,25.0,11.0,2013-11-19,2016-06-27,2016-05-23,11373,QUEENS,Chinese,8125 BROADWAY,11,1,1,24.0,10.0,10,2.4,1.0,35,951,0,"8125 BROADWAY, NY",40.7935938,-73.9727055
41686218,6.0,7.0,2014-10-15,2017-03-23,2016-03-02,11209,BROOKLYN,Middle Eastern,6917 5 AVENUE,6,1,3,5.0,4.0,5,1.0,0.8,386,890,0,"6917 5 AVENUE, NY",43.5057703,-73.7890781
41686353,39.0,25.0,2013-09-27,2016-06-22,2015-10-27,11104,QUEENS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4012 QUEENS BOULEVARD,11,1,2,38.0,23.0,10,3.8,2.3,239,999,0,"4012 QUEENS BOULEVARD, NY",40.711536,-73.8240838
41686442,5.0,4.0,2014-01-14,2016-07-22,2016-01-20,11101,QUEENS,Sandwiches,3942 21 STREET,5,2,1,3.0,3.0,4,0.75,0.75,184,920,1,"3942 21 STREET, NY",,
41686535,26.0,7.0,2014-04-01,2016-10-27,2016-09-29,11420,QUEENS,Asian,13407 ROCKAWAY BOULEVARD,10,5,1,21.0,6.0,9,2.33333333333,0.666666666667,28,940,1,"13407 ROCKAWAY BOULEVARD, NY",40.6743686,-73.8014597
41686601,9.0,9.0,2014-06-03,2016-09-07,2016-03-22,10310,STATEN ISLAND,American,879 FOREST AVENUE,6,1,2,8.0,7.0,5,1.6,1.4,169,827,0,"879 FOREST AVENUE, NY",40.6288757,-74.1188942
41686603,11.0,5.0,2013-02-20,2016-01-22,2015-04-29,11215,BROOKLYN,American,247 5 AVENUE,7,2,2,9.0,3.0,6,1.5,0.5,268,1066,1,"247 5 AVENUE, NY",40.5879734586,-73.9731856188
41686653,24.0,12.0,2014-03-26,2017-03-01,2017-02-13,11206,BROOKLYN,American,983 FLUSHING AVENUE,11,1,1,23.0,11.0,10,2.3,1.1,16,1071,0,"983 FLUSHING AVENUE, NY",40.70308045,-73.9334006944
41686665,5.0,6.0,2013-11-04,2016-08-11,2016-01-12,10013,MANHATTAN,Middle Eastern,88 READE STREET,5,1,1,4.0,5.0,4,1.0,1.25,212,1011,0,"88 READE STREET, NY",40.7156441,-74.0077586
41686667,2.0,2.0,2014-09-29,2016-10-07,2015-10-02,11221,BROOKLYN,Pizza,1307 MYRTLE AVENUE,3,1,1,1.0,1.0,2,0.5,0.5,371,739,0,"1307 MYRTLE AVENUE, NY",41.578047,-74.1594759
41686771,1.0,3.0,2014-08-11,2016-08-29,2015-08-15,11235,BROOKLYN,Bakery,109 BRIGHTON   11 STREET,3,1,1,0.0,2.0,2,0.0,1.0,380,749,0,"109 BRIGHTON   11 STREET, NY",,
41686787,36.0,16.0,2014-02-25,2017-01-19,2017-01-17,10016,MANHATTAN,Indian,182 LEXINGTON AVENUE,14,4,1,32.0,15.0,13,2.46153846154,1.15384615385,2,1059,1,"182 LEXINGTON AVENUE, NY",40.7447266,-73.9811702
41686991,18.0,8.0,2014-01-06,2016-11-07,2016-09-13,11356,QUEENS,Asian,2007 127 STREET,9,1,1,17.0,7.0,8,2.125,0.875,55,1036,0,"2007 127 STREET, NY",,
41687000,14.0,10.0,2014-05-28,2017-02-06,2017-01-19,11223,BROOKLYN,Jewish/Kosher,502 AVENUE U,9,2,2,12.0,8.0,8,1.5,1.0,18,985,1,"502 AVENUE U, NY",40.5975775,-73.9666775
41687073,13.0,9.0,2014-02-14,2016-10-25,2016-09-28,10014,MANHATTAN,American,522 HUDSON STREET,6,1,2,12.0,7.0,5,2.4,1.4,27,984,0,"522 HUDSON STREET, NY",40.7339395,-74.0060795
41687082,3.0,11.0,2013-11-20,2016-10-19,2015-10-20,11105,QUEENS,American,3612 DITMARS BOULEVARD,5,1,2,2.0,9.0,4,0.5,2.25,365,1064,0,"3612 DITMARS BOULEVARD, NY",40.7824664,-73.9196721
41687104,4.0,6.0,2014-02-21,2017-02-03,2016-01-21,11106,QUEENS,Indian,3618 BROADWAY,6,1,1,3.0,5.0,5,0.6,1.0,379,1078,0,"3618 BROADWAY, NY",40.8287537,-73.9484219
41687110,14.0,9.0,2014-05-27,2017-01-12,2016-11-02,10312,STATEN ISLAND,Japanese,3838 RICHMOND AVENUE,7,1,1,13.0,8.0,6,2.16666666667,1.33333333333,71,961,0,"3838 RICHMOND AVENUE, NY",40.5707687,-74.1699286
41687136,13.0,6.0,2013-10-04,2016-09-07,2016-08-11,11209,BROOKLYN,Thai,8510 4 AVENUE,9,1,2,12.0,4.0,8,1.5,0.5,27,1069,0,"8510 4 AVENUE, NY",40.6006278,-74.1427665
41687192,14.0,9.0,2014-05-31,2016-08-19,2016-01-13,10036,MANHATTAN,American,220 WEST   44 STREET,9,1,1,13.0,8.0,8,1.625,1.0,219,811,0,"220 WEST   44 STREET, NY",,
41687206,14.0,5.0,2014-01-27,2017-01-11,2016-11-15,10014,MANHATTAN,American,222 WEST HOUSTON STREET,7,1,1,13.0,4.0,6,2.16666666667,0.666666666667,57,1080,0,"222 WEST HOUSTON STREET, NY",40.728641,-74.0048283333
41687344,16.0,8.0,2013-10-03,2016-07-21,2015-11-12,10456,BRONX,Caribbean,260 EAST  167 STREET,8,1,2,15.0,6.0,7,2.14285714286,0.857142857143,252,1022,0,"260 EAST  167 STREET, NY",,
41687345,27.0,16.0,2013-12-20,2016-12-12,2016-10-31,10001,MANHATTAN,Irish,240 WEST   35 STREET,11,1,3,26.0,13.0,10,2.6,1.3,42,1088,0,"240 WEST   35 STREET, NY",,
41687397,28.0,29.0,2014-04-17,2017-02-03,2016-12-15,11220,BROOKLYN,Chinese,618 62 STREET,12,1,1,27.0,28.0,11,2.45454545455,2.54545454545,50,1023,0,"618 62 STREET, NY",41.1314562197,-72.3560638794
41687410,18.0,7.0,2014-05-15,2017-01-24,2016-12-06,11201,BROOKLYN,Japanese,142 MONTAGUE STREET,9,1,2,17.0,5.0,8,2.125,0.625,49,985,0,"142 MONTAGUE STREET, NY",40.69441365,-73.9936547712
41687431,19.0,7.0,2014-05-16,2016-12-28,2016-06-30,10038,MANHATTAN,American,80 NASSAU STREET,8,2,1,17.0,6.0,7,2.42857142857,0.857142857143,181,957,1,"80 NASSAU STREET, NY",40.7098824,-74.007971
41687515,4.0,3.0,2013-06-21,2016-05-04,2015-01-08,10031,MANHATTAN,"Juice, Smoothies, Fruit Salads",741 ST NICHOLAS AVENUE,5,1,1,3.0,2.0,4,0.75,0.5,482,1048,0,"741 ST NICHOLAS AVENUE, NY",40.8255488,-73.9438794
41687561,3.0,3.0,2013-05-16,2016-04-21,2015-04-23,11369,QUEENS,American,0 LAGUARDIA AIRPORT,4,1,1,2.0,2.0,3,0.666666666667,0.666666666667,364,1071,0,"0 LAGUARDIA AIRPORT, NY",40.77550135,-73.8730603793
41687706,12.0,5.0,2014-05-19,2016-10-05,2016-08-15,11356,QUEENS,Italian,2007 127 STREET,7,1,1,11.0,4.0,6,1.83333333333,0.666666666667,51,870,0,"2007 127 STREET, NY",,
41687795,13.0,18.0,2013-12-17,2016-09-12,2016-05-06,11373,QUEENS,Chinese,8317 BROADWAY,10,3,1,10.0,17.0,9,1.11111111111,1.88888888889,129,1000,1,"8317 BROADWAY, NY",40.7935938,-73.9727055
41687898,4.0,7.0,2014-09-12,2017-04-04,2016-02-23,10010,MANHATTAN,Café/Coffee/Tea,50 LEXINGTON AVE,5,1,2,3.0,5.0,4,0.75,1.25,406,935,0,"50 LEXINGTON AVE, NY",40.7405189,-73.9842619
41687904,14.0,8.0,2013-04-25,2016-03-21,2015-07-08,11215,BROOKLYN,American,284 3 AVENUE,8,2,1,12.0,7.0,7,1.71428571429,1.0,257,1061,1,"284 3 AVENUE, NY",40.5879881768,-73.9730472265
41687909,2.0,5.0,2013-09-27,2016-04-29,2015-04-02,10022,MANHATTAN,Café/Coffee/Tea,600 MADISON AVENUE,5,1,1,1.0,4.0,4,0.25,1.0,393,945,0,"600 MADISON AVENUE, NY",40.76292415,-73.9724076057
41687913,1.0,6.0,2013-03-04,2016-02-26,2015-02-10,10036,MANHATTAN,Café/Coffee/Tea,350 WEST   42 STREET,4,1,1,0.0,5.0,3,0.0,1.66666666667,381,1089,0,"350 WEST   42 STREET, NY",,
41687950,21.0,11.0,2013-12-04,2016-10-12,2016-02-02,10305,STATEN ISLAND,American,1271 BAY STREET,8,2,2,19.0,9.0,7,2.71428571429,1.28571428571,253,1043,1,"1271 BAY STREET, NY",40.61249915,-74.0647241407
41688063,2.0,4.0,2014-03-04,2016-10-03,2015-09-29,11201,BROOKLYN,Sandwiches/Salads/Mixed Buffet,145 FRONT STREET,6,2,1,0.0,3.0,5,0.0,0.6,370,944,1,"145 FRONT STREET, NY",40.7025272,-73.9871985
41688078,5.0,2.0,2014-11-17,2016-12-28,2015-12-03,11211,BROOKLYN,American,285 BEDFORD AVENUE,3,2,1,3.0,1.0,2,1.5,0.5,391,772,1,"285 BEDFORD AVENUE, NY",40.7140953,-73.9614239
41688092,3.0,1.0,2014-09-23,2017-04-07,2016-01-20,10033,MANHATTAN,Café/Coffee/Tea,213 PINEHURST AVENUE,3,1,1,2.0,0.0,2,1.0,0.0,443,927,0,"213 PINEHURST AVENUE, NY",40.8551761,-73.9377453
41688093,2.0,2.0,2015-01-30,2017-01-25,2016-01-26,11217,BROOKLYN,Hamburgers,620 ATLANTIC AVENUE,3,2,1,0.0,1.0,2,0.0,0.5,365,726,1,"620 ATLANTIC AVENUE, NY",40.6825736,-73.9752605778
41688097,1.0,2.0,2015-01-30,2017-01-25,2016-01-26,11217,BROOKLYN,"Bottled beverages, including water, sodas, juices, etc.",620 ATLANTIC AVENUE,3,1,1,0.0,1.0,2,0.0,0.5,365,726,0,"620 ATLANTIC AVENUE, NY",40.6825736,-73.9752605778
41688099,4.0,4.0,2015-01-30,2017-03-21,2017-01-25,11217,BROOKLYN,American,620 ATLANTIC AVENUE,4,3,3,1.0,1.0,3,0.333333333333,0.333333333333,55,781,1,"620 ATLANTIC AVENUE, NY",40.6825736,-73.9752605778
41688103,1.0,3.0,2015-01-30,2017-01-25,2016-01-26,11217,BROOKLYN,American,620 ATLANTIC AVENUE,3,1,1,0.0,2.0,2,0.0,1.0,365,726,0,"620 ATLANTIC AVENUE, NY",40.6825736,-73.9752605778
41688111,1.0,2.0,2015-01-30,2017-01-25,2016-01-26,11217,BROOKLYN,Hotdogs,620 ATLANTIC AVENUE,3,1,1,0.0,1.0,2,0.0,0.5,365,726,0,"620 ATLANTIC AVENUE, NY",40.6825736,-73.9752605778
41688116,2.0,3.0,2015-01-30,2017-01-25,2016-03-15,11217,BROOKLYN,Hotdogs,620 ATLANTIC AVENUE,4,1,1,1.0,2.0,3,0.333333333333,0.666666666667,316,726,0,"620 ATLANTIC AVENUE, NY",40.6825736,-73.9752605778
41688118,2.0,2.0,2015-01-30,2017-01-25,2016-01-26,11217,BROOKLYN,Hamburgers,620 ATLANTIC AVENUE,3,1,1,1.0,1.0,2,0.5,0.5,365,726,0,"620 ATLANTIC AVENUE, NY",40.6825736,-73.9752605778
41688121,2.0,4.0,2015-01-30,2017-01-25,2016-03-15,11217,BROOKLYN,"Bottled beverages, including water, sodas, juices, etc.",620 ATLANTIC AVENUE,5,1,1,1.0,3.0,4,0.25,0.75,316,726,0,"620 ATLANTIC AVENUE, NY",40.6825736,-73.9752605778
41688146,2.0,2.0,2015-01-30,2017-01-25,2016-01-26,11217,BROOKLYN,Steak,620 ATLANTIC AVENUE,3,1,2,1.0,0.0,2,0.5,0.0,365,726,0,"620 ATLANTIC AVENUE, NY",40.6825736,-73.9752605778
41688149,3.0,2.0,2015-01-30,2017-01-25,2016-01-26,11217,BROOKLYN,Hotdogs,620 ATLANTIC AVENUE,3,1,1,2.0,1.0,2,1.0,0.5,365,726,0,"620 ATLANTIC AVENUE, NY",40.6825736,-73.9752605778
41688153,3.0,2.0,2015-01-30,2017-01-25,2016-01-26,11217,BROOKLYN,Barbecue,620 ATLANTIC AVENUE,3,1,1,2.0,1.0,2,1.0,0.5,365,726,0,"620 ATLANTIC AVENUE, NY",40.6825736,-73.9752605778
41688165,2.0,2.0,2015-01-30,2017-01-25,2016-01-26,11217,BROOKLYN,Hamburgers,620 ATLANTIC AVENUE,3,2,1,0.0,1.0,2,0.0,0.5,365,726,1,"620 ATLANTIC AVENUE, NY",40.6825736,-73.9752605778
41688186,1.0,2.0,2014-02-06,2017-01-25,2016-01-26,11217,BROOKLYN,Pizza,620 ATLANTIC AVENUE,4,1,1,0.0,1.0,3,0.0,0.333333333333,365,1084,0,"620 ATLANTIC AVENUE, NY",40.6825736,-73.9752605778
41688349,3.0,7.0,2013-12-23,2016-04-26,2015-05-21,10026,MANHATTAN,American,111 WEST  110 STREET,5,1,1,2.0,6.0,4,0.5,1.5,341,855,0,"111 WEST  110 STREET, NY",,
41688363,8.0,6.0,2014-04-30,2017-01-24,2015-11-27,10013,MANHATTAN,Japanese,246 SPRING STREET,5,2,2,6.0,4.0,4,1.5,1.0,424,1000,1,"246 SPRING STREET, NY",42.6562746,-73.763749
41688479,13.0,12.0,2013-01-24,2016-01-13,2015-01-08,11385,QUEENS,Pizza,775 WOODWARD AVENUE,8,1,2,12.0,10.0,7,1.71428571429,1.42857142857,370,1084,0,"775 WOODWARD AVENUE, NY",40.70403395,-73.9038668668
41688495,1.0,2.0,2015-01-30,2017-01-25,2016-01-26,11217,BROOKLYN,American,620 ATLANTIC AVENUE,3,1,1,0.0,1.0,2,0.0,0.5,365,726,0,"620 ATLANTIC AVENUE, NY",40.6825736,-73.9752605778
41688540,17.0,15.0,2014-04-04,2017-03-06,2016-01-19,10001,MANHATTAN,American,460 WEST   34 STREET,11,1,2,16.0,13.0,10,1.6,1.3,412,1067,0,"460 WEST   34 STREET, NY",,
