3-day humidity,3-day temp
55.33333333,43
64,47.66666667
53.33333333,53.66666667
80,43
61.66666667,51
51.33333333,49.66666667
47.66666667,53.66666667
51,73.66666667
63,47.33333333
56.33333333,75.66666667
57.33333333,27.33333333
43.66666667,51
75,84.33333333
49.66666667,55.66666667
82,61.66666667
55.33333333,36
64.33333333,82.33333333
50.66666667,48
52,54.66666667
69,69
64.66666667,51.33333333
67.66666667,64
48,42.33333333
38.33333333,63.66666667
65.66666667,55
57.33333333,37.66666667
80.66666667,74.66666667
66.66666667,45.66666667
55,50
42.66666667,24.66666667
55,51
68,58.66666667
43.66666667,62.66666667
85,43.66666667
53.66666667,46
63.66666667,63.66666667
49,55.66666667
67.66666667,46.66666667
53,47
52,47.66666667
47.33333333,29.66666667
75,55
50,40.33333333
61.66666667,77.66666667
39.33333333,55.66666667
61.66666667,57.33333333
,61.66666667
80.66666667,42
80,43
61.66666667,77.66666667
56,50.33333333
53.66666667,47.33333333
69.33333333,70
69,63.66666667
61.66666667,53.66666667
53.66666667,76
55.66666667,47.33333333
53,26.33333333
71.66666667,77.33333333
82.66666667,50
51,34.33333333
59,46.66666667
72.33333333,65
85,43.66666667
78.66666667,45.66666667
63,73.33333333
70.66666667,61
67,40
49,55.66666667
55.66666667,76.66666667
55.66666667,52
62,39.66666667
55,45.66666667
67.66666667,81.33333333
70.33333333,82.33333333
49,63
79.33333333,41.33333333
51,52
54.33333333,78.66666667
69.66666667,44
51.33333333,50.66666667
70,80.33333333
72.33333333,73.33333333
55.33333333,43
66.33333333,83
56.66666667,71.33333333
71,49
53,47
43.66666667,51
56.66666667,30
48,41.66666667
70.33333333,42.66666667
67,43.33333333
55.33333333,36.66666667
69.66666667,36
36.66666667,44.66666667
64,46.66666667
65.33333333,76
57.33333333,37.66666667
64,53.33333333
59.66666667,56.33333333
60.33333333,35.66666667
46,62.66666667
59.66666667,47
62,68.33333333
64,53.33333333
58.33333333,60.33333333
,61.33333333
67,24
67.66666667,78
76.66666667,63.66666667
67.33333333,79.33333333
44,37
60,39.66666667
44,28.33333333
47.33333333,34.66666667
68,82.33333333
56,50.33333333
48.33333333,28.66666667
49,63
58,63.33333333
63,73.33333333
59.33333333,44.66666667
58,60
68.33333333,52.33333333
60,39.66666667
83,43
34.33333333,62.33333333
50.66666667,40.33333333
34.33333333,62.33333333
74.66666667,43
61.33333333,81
67.66666667,46.66666667
73,66
50.66666667,46.66666667
65.33333333,81
63.33333333,45.33333333
75.33333333,66.66666667
72.66666667,66
62,57.33333333
67.66666667,81.33333333
48,46
89.66666667,41
56.33333333,56.33333333
43,36.66666667
67.33333333,83
,63.33333333
52.33333333,51.66666667
57.66666667,56.66666667
59.33333333,40.66666667
39.33333333,44.66666667
56.33333333,79.33333333
34.66666667,49.66666667
59,81
62,78.33333333
56.66666667,72.66666667
58,47
56,57.33333333
82,61.66666667
43.66666667,52.33333333
72.33333333,78.33333333
62,38.66666667
71.66666667,73
68.33333333,55
68.33333333,53
41,32.33333333
35,41
53.33333333,38.66666667
62.66666667,49.33333333
61.33333333,78.33333333
57.33333333,85
66.33333333,82.66666667
48.66666667,40
68,47.33333333
61.66666667,53.33333333
55,76.33333333
,62.33333333
67.33333333,49
63,46.66666667
59.33333333,43
77.66666667,56.66666667
76.66666667,44.66666667
38.66666667,63
69.66666667,81.66666667
57.66666667,52.66666667
53,47
72.66666667,43.33333333
38.33333333,63.66666667
44.33333333,36
59.66666667,44.33333333
69.66666667,65.66666667
59.33333333,57
75.33333333,63.33333333
64,65.33333333
82.66666667,50
52,53
76.66666667,63.66666667
60.33333333,80.66666667
48.33333333,28.66666667
61.33333333,56
49.33333333,41.66666667
87.33333333,44.5
69,40.33333333
57,49
50,42.33333333
61,39.33333333
59.33333333,41.33333333
72.33333333,70
77.66666667,46.33333333
60.66666667,46.66666667
53.66666667,41.33333333
43.66666667,60.33333333
50.33333333,61.66666667
55.33333333,36.66666667
74.66666667,35.66666667
56,46
53,52.66666667
39,56.66666667
63.33333333,75.66666667
47.33333333,52
53.66666667,79.33333333
69,69
69,40.33333333
44.66666667,29
81.66666667,50
37.66666667,61.66666667
55,44.66666667
62,79.66666667
80.66666667,42
66.66666667,47.33333333
65.33333333,82
80.66666667,43.5
48,39.33333333
64.33333333,82.33333333
58.33333333,42.33333333
55.66666667,47.33333333
81.33333333,
53,52.66666667
57,56.66666667
64.66666667,55.33333333
67.66666667,78
59.66666667,79.33333333
56,50.33333333
48.33333333,40.33333333
67.66666667,52
56,37
71.33333333,38.33333333
54,57.33333333
39,41
36.66666667,46.33333333
38.33333333,56.33333333
52.33333333,53.66666667
27.66666667,63.33333333
69.66666667,84.33333333
70.33333333,44.33333333
60.33333333,44.66666667
71.66666667,74.66666667
87.66666667,44.66666667
64.66666667,75.33333333
68.66666667,36.33333333
66.66666667,36.66666667
56,46
72.33333333,78.33333333
62,49.33333333
55,76.33333333
68,76
58,47
48,47.33333333
68.33333333,76.66666667
68,35.33333333
68.66666667,45.33333333
62.66666667,62.66666667
80.33333333,56.33333333
65.33333333,76
65,53.33333333
61.66666667,35
48,32
59.33333333,40.66666667
48.66666667,35
77.66666667,34.33333333
56.33333333,63.66666667
62,57.33333333
80.66666667,74.66666667
67.66666667,52
62.66666667,62.66666667
53.33333333,41.66666667
46.33333333,71.66666667
71.66666667,44.66666667
66.66666667,45.66666667
58,74.33333333
63,42.33333333
63.66666667,76.66666667
69.66666667,50.33333333
62,57.33333333
53,53.33333333
69,63.66666667
54.66666667,60
40,26
57.33333333,40.33333333
57,32.33333333
48.66666667,35
56.66666667,59.33333333
66,37
73,35.66666667
60.66666667,36
39.33333333,41.33333333
43.66666667,62.66666667
73,35.66666667
50.66666667,52
81,48
67.33333333,46.66666667
84,46
58.33333333,39
82.66666667,50
50.66666667,46.66666667
80,66.33333333
41.33333333,25.33333333
46.66666667,60.33333333
66,42
83.33333333,53
44.66666667,38.33333333
58.33333333,82.66666667
51,54.66666667
77.33333333,42
51.66666667,78.66666667
68.33333333,65.33333333
58,83
65,53.33333333
60.66666667,67.33333333
56,36.33333333
49,63.33333333
62,74.33333333
61.66666667,53.33333333
52.66666667,40.33333333
68.33333333,53
51,52
68,58.66666667
73.66666667,52
56.66666667,59.33333333
66.66666667,36.66666667
49.66666667,33.5
62.66666667,48.66666667
75.33333333,49.33333333
67,40
58.66666667,41.66666667
81.33333333,71.66666667
42.66666667,24.66666667
50.33333333,59.33333333
47,53.66666667
57.66666667,52.66666667
51.33333333,50.66666667
53.66666667,73
67.66666667,56.33333333
49.66666667,41.33333333
74,58.66666667
59.66666667,54.66666667
76.33333333,38
71,42.66666667
61.66666667,37.33333333
65,80
45,46.33333333
50,42.33333333
72,76.33333333
54,38.66666667
42.66666667,50
47.66666667,51.33333333
,64
41.33333333,25.33333333
63,71
47.66666667,51.33333333
83.33333333,50
54,33
79.33333333,50
63.33333333,61
67.33333333,46
65.66666667,62.66666667
66.66666667,34.66666667
53.33333333,38.66666667
53.66666667,47.33333333
68.66666667,77.33333333
64,56
51,34.33333333
64,73.66666667
64,47.66666667
65,80
59.66666667,69.33333333
80.66666667,41.33333333
68,46.66666667
69,47.33333333
72.33333333,78.33333333
,59
62,54
40.66666667,63.66666667
46,37.33333333
60,39.66666667
56.66666667,36.33333333
51.66666667,78.66666667
54.33333333,66
58,47
61,39.33333333
88.66666667,43.66666667
68.66666667,58.33333333
80.66666667,40.33333333
87.66666667,50
53.33333333,52
66.5,62.66666667
55.66666667,52
54.66666667,46
79,47
80.33333333,56.33333333
64.33333333,82
53,52.66666667
,61.66666667
48,46
56.33333333,79.33333333
79,47
56,53
61.66666667,51.33333333
68.66666667,37
55.33333333,36.66666667
69.33333333,70
47.66666667,49
69.66666667,79
61.33333333,52
55,66.66666667
63,42.33333333
58.66666667,77.66666667
46,62.66666667
53.33333333,38.66666667
60.66666667,87
77,42
63,51
53.66666667,43
80.66666667,52
49.33333333,77.66666667
57,74.66666667
64,56
79,47
59.33333333,40.66666667
81.33333333,
41,32.33333333
65,79
64,50.33333333
54,38
69.66666667,47.33333333
69,56
61,39.33333333
43.33333333,50
53,47
75.33333333,65
77.66666667,77
60.33333333,78
80,44
60.66666667,64.33333333
42.33333333,39
54,38
68.33333333,76.66666667
55,50
54.66666667,46
36.66666667,43
56,58.66666667
66.33333333,75.33333333
64,53.33333333
63,33.33333333
53,37
64,65.33333333
66.66666667,36.66666667
77.66666667,46.33333333
63.33333333,84.66666667
51.33333333,49.66666667
90.66666667,53.33333333
58.33333333,82.66666667
61.66666667,77.66666667
65.33333333,51
64,65.33333333
,59
57.66666667,58
69.33333333,35
41,55
48.66666667,55.66666667
49.33333333,63
45.66666667,78.33333333
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
54.66666667,46
76.33333333,77.33333333
64,53.33333333
67.33333333,29.66666667
81.33333333,
44,32.33333333
65.33333333,63.33333333
53,52.66666667
88.33333333,43
58.33333333,43
54.66666667,60
65,67.33333333
46.33333333,71.66666667
36.66666667,44.66666667
49.66666667,55.66666667
40.66666667,60.66666667
63.66666667,74.33333333
66.33333333,63
78,72.33333333
81.66666667,46.66666667
77.33333333,65.66666667
62,86.66666667
64.66666667,44
55.33333333,36.66666667
56,41.33333333
53.66666667,40
63.33333333,61
47.33333333,44
51,59
66.33333333,48.66666667
45,46.33333333
83,43
43,34
56.66666667,59.33333333
56.33333333,40.66666667
48.66666667,53.66666667
65.33333333,59
64.66666667,37
64.33333333,38
76.33333333,77.33333333
52.66666667,35.33333333
44.66666667,38.33333333
77.66666667,52.66666667
48.33333333,28.66666667
59.33333333,68
66.33333333,48.66666667
56.66666667,58
62,53.66666667
58,34.33333333
,59
69,50.33333333
46,50.33333333
58.33333333,58.66666667
68,78
75.33333333,49.33333333
70.33333333,42.66666667
58.33333333,39
48.66666667,55.66666667
43,31
39.33333333,41.33333333
68.33333333,55
83.33333333,53
72,76.33333333
82,63.66666667
39.33333333,41.33333333
44.66666667,37
72.33333333,69.33333333
42.66666667,40.33333333
50,40.33333333
62,49.33333333
68.33333333,65.33333333
63.33333333,36
64.66666667,37
67,40
54,49.33333333
64.33333333,28
47.66666667,51.33333333
56.66666667,48.33333333
71.33333333,76
48.33333333,39.66666667
50.66666667,49.66666667
49.33333333,63
47,36.66666667
65.33333333,76
60.66666667,87
59.66666667,40.66666667
65.33333333,47.66666667
55.66666667,76.66666667
65.66666667,43.66666667
70,64.66666667
72,76.33333333
69.66666667,36.66666667
59.66666667,47
74.33333333,85.66666667
53.33333333,41.33333333
51,34.33333333
68.33333333,65.33333333
40,45
48.33333333,36.33333333
53.33333333,37.66666667
57,85.66666667
53.66666667,23
55,56
64.66666667,38.5
74,64.33333333
80.66666667,74.66666667
81.66666667,51.66666667
67.33333333,46.66666667
77,42
53.66666667,63
63.33333333,84.66666667
60.66666667,28.33333333
71.66666667,77.33333333
67.66666667,46.66666667
67.66666667,82.33333333
61,55
61,39.33333333
48,47.33333333
63.66666667,83
68.66666667,77.33333333
46.33333333,69.66666667
53,51
60.33333333,66
60,57.66666667
80,48.66666667
56,51.66666667
63,42.33333333
48.33333333,36.33333333
53.33333333,41.66666667
41,55
80.66666667,42
84.33333333,76.33333333
48.33333333,54.33333333
76,51
70.33333333,39.33333333
52,73.66666667
50.33333333,40.66666667
69.66666667,81.66666667
76.66666667,76.66666667
62.33333333,39
40,45
47.33333333,39.66666667
82.33333333,45
58,78.33333333
51.66666667,55.33333333
57.33333333,40.33333333
40,47.33333333
55.33333333,52
54.33333333,86
55.66666667,76.66666667
69.66666667,79
69.66666667,44.66666667
63,51
71,44.66666667
53,52.66666667
58.33333333,36
58.66666667,40.66666667
76.66666667,44.66666667
75,55
77.33333333,51
57.33333333,79.66666667
52,47.66666667
60.33333333,48.66666667
42.66666667,24.66666667
53.66666667,34
58.66666667,73
72.33333333,73.33333333
60,57.66666667
72.66666667,66
58.66666667,49.33333333
60,52.33333333
69,63.66666667
48.33333333,54.33333333
59.66666667,45
65,67.33333333
44.66666667,29
65,38
53.33333333,53.66666667
66.33333333,73.66666667
58,47
49,55.66666667
53.33333333,44.66666667
50,42.33333333
74,68
64.66666667,61
74,44
76,51
56.33333333,53.33333333
67,44
65.66666667,38.66666667
65,47.33333333
59.33333333,77.33333333
79.33333333,60.66666667
74.66666667,74.66666667
80.33333333,40.33333333
62,68.33333333
65,80
56,36.33333333
47.66666667,51.33333333
,61.66666667
54.33333333,33
48.33333333,28.66666667
72.33333333,43.66666667
71,74
74.66666667,43
41.33333333,55.33333333
61.66666667,78.33333333
72.33333333,73.33333333
53.33333333,36
52,37.66666667
42,56.33333333
34.66666667,49.66666667
59.33333333,43
60.66666667,45
49.66666667,55.66666667
36.66666667,46.33333333
68,58.66666667
85,43.66666667
54,38
43.66666667,51
60.66666667,34.33333333
46.66666667,35.66666667
64,56
57,58
55,51
66.66666667,44
53.33333333,44.66666667
59.33333333,68
60.66666667,79.66666667
39.33333333,41.33333333
,63.33333333
49.66666667,81
35,40.33333333
44,32.33333333
55.66666667,24.66666667
55.33333333,85
55,40
61.66666667,57.33333333
67.66666667,52
77.66666667,47.66666667
65.33333333,76
62.66666667,43
88.66666667,43.66666667
53.33333333,81.66666667
72.66666667,66
67.66666667,39.66666667
63.33333333,55
69.5,62.33333333
48.33333333,51.33333333
39,61
45,55
57.33333333,37.66666667
58.33333333,39
59.33333333,41.33333333
52,63.33333333
55.66666667,68
87,45
80,66.33333333
53.66666667,78.66666667
59.33333333,35.66666667
85,43.66666667
51.66666667,43
80.33333333,52.66666667
69,63.66666667
60,47
40,47.33333333
71,49
46,61
72,70.33333333
59.66666667,69.33333333
79.33333333,72
43.33333333,50
88.66666667,49.33333333
53.33333333,55.33333333
63.33333333,55
54.66666667,32
59.66666667,53
61,58
54,33
65.33333333,63.33333333
49.66666667,35
49,36
65.33333333,81
61.33333333,78.33333333
67,52
68,47.33333333
66.66666667,46.66666667
,60.66666667
68.33333333,70.66666667
63,33.33333333
70.66666667,67
59.66666667,56.33333333
54,30.66666667
50.66666667,48
48,41.66666667
58.33333333,42.33333333
69.66666667,36.66666667
69,40.33333333
57.33333333,40.33333333
42,51.66666667
59,52.33333333
49,55.66666667
62,38.66666667
71,70.33333333
41,32.33333333
57,53.66666667
41.66666667,62
56.33333333,75.66666667
79.33333333,44.66666667
63.33333333,34.66666667
65,67.33333333
53,47
68.66666667,81
50,45
65,80
44.66666667,45.66666667
76.66666667,62.66666667
48.33333333,28.66666667
80.33333333,41.33333333
66.66666667,45.66666667
58.66666667,37
56,46
66.33333333,73.66666667
86,52.66666667
68,72.33333333
64.66666667,40.66666667
50,45
75.66666667,51.33333333
80,43
65.33333333,76
55,66.66666667
57,85.66666667
68.66666667,37
71.33333333,33
60,57.66666667
56,50.33333333
70,65
55.33333333,36.66666667
67.66666667,78
55.33333333,74.33333333
82,63.66666667
76.33333333,40.33333333
55.66666667,52
40,49
74,44
59.66666667,52
72,74
55.33333333,85
53.33333333,38.66666667
63,58
48.66666667,53.66666667
64,65.33333333
42.66666667,38.66666667
66.66666667,44.33333333
71.33333333,33
68.33333333,70.66666667
62,57.33333333
43.66666667,51
71,82.66666667
50.66666667,46.66666667
80.66666667,42
79,64
56,28.66666667
63.33333333,36
53.66666667,38.33333333
82.33333333,45
53,72
57.66666667,35.66666667
68.33333333,76.66666667
60.66666667,87
62.66666667,49.33333333
68.66666667,37
75,42.66666667
45.66666667,78.33333333
44.33333333,59
65.66666667,53
56,41.33333333
56.33333333,40.66666667
54.33333333,35.66666667
68,72.66666667
66.66666667,58.33333333
61.33333333,81
39.33333333,37.66666667
61.66666667,66
76.66666667,44.66666667
48.33333333,40.66666667
63,73.33333333
81.33333333,
51.66666667,43
64.33333333,83.33333333
76.66666667,44.66666667
57,85.66666667
69.66666667,84.33333333
75,84.33333333
67.66666667,46.66666667
63,51
50,71
71.33333333,38.33333333
67.66666667,78
51,54.66666667
55,51.33333333
51.66666667,42
47.33333333,34.66666667
61.66666667,46
58.66666667,41.66666667
62,57.33333333
67,43.33333333
60.66666667,45
61,82.66666667
71,73.33333333
59.33333333,73.66666667
43.66666667,40.33333333
63,46.66666667
59,46.66666667
38.33333333,63.66666667
58.66666667,41.66666667
59.66666667,56.33333333
73.66666667,52
59.33333333,44.66666667
68,72.66666667
47.33333333,42
71.66666667,77.33333333
54,51.66666667
51.33333333,51.66666667
62.33333333,56.66666667
81.33333333,
47.33333333,42
52,51.66666667
59.33333333,43
81,48
71.33333333,38.33333333
78.33333333,35.66666667
61.33333333,56
57,44.66666667
51.33333333,51.66666667
48.66666667,61.66666667
61.66666667,49
75.66666667,51.33333333
62.33333333,81.66666667
57.66666667,58.33333333
68,72.66666667
54.66666667,32
42.66666667,24.66666667
40.33333333,27.66666667
55.66666667,52
50.66666667,28.66666667
63.33333333,36.66666667
89.66666667,41
40.33333333,32.33333333
55.66666667,24.66666667
66.5,62.66666667
56.33333333,53.33333333
83,42.66666667
74.33333333,75
69.33333333,35
72.66666667,75.66666667
59.66666667,53
59.33333333,41.33333333
64.66666667,84.33333333
67.66666667,78
87.33333333,44.5
71,44
72.33333333,73.33333333
56.66666667,30
49.66666667,35
58.33333333,25.66666667
46.33333333,69.66666667
64,73.66666667
57.66666667,52.66666667
55,45.66666667
61.33333333,44.66666667
69.66666667,79
71,36.66666667
61.66666667,46.66666667
73.66666667,69.33333333
48,47.33333333
73.33333333,70
79.33333333,77
48,47.33333333
64,53.33333333
68.33333333,44.33333333
69.66666667,36.66666667
55,57.66666667
70,75.33333333
54.66666667,75.66666667
69.66666667,50.33333333
64.33333333,75.66666667
75.33333333,65
52.33333333,58.33333333
54.33333333,78.66666667
63,51
66.66666667,34.66666667
57.33333333,79.66666667
83,51.66666667
75.33333333,49.33333333
88.66666667,43.66666667
80.33333333,40.33333333
46.66666667,48.66666667
53.33333333,41.33333333
40,47.33333333
61.66666667,44
53.66666667,38.33333333
50.66666667,48
60.66666667,34.33333333
72.66666667,46
61.33333333,72.33333333
67.66666667,38
67.66666667,60.33333333
82.66666667,50
80.66666667,43.5
48.33333333,27
55.66666667,51.66666667
57.33333333,27.33333333
74.66666667,43
87.66666667,50
59.33333333,80
36,39
58.33333333,58.66666667
49.33333333,41.66666667
58.33333333,25.66666667
70.66666667,37.66666667
68,35.33333333
57,38.33333333
82.33333333,45
60.66666667,67.33333333
48.66666667,53.66666667
55.66666667,49.33333333
88.66666667,43.66666667
71,49
79.66666667,76
42,56.33333333
88.66666667,49.33333333
56.33333333,79.33333333
43.66666667,52.33333333
48,47.33333333
59.33333333,48
40,47.33333333
64,54
39.33333333,41.33333333
53.33333333,81.66666667
72.33333333,50.66666667
63.66666667,75.33333333
56,58.66666667
57.66666667,52.66666667
59.66666667,52
66,76.66666667
48,32
52.66666667,36.33333333
75.33333333,78
71,44
53.33333333,41.33333333
64.66666667,40.66666667
47.66666667,51.33333333
67,43.33333333
53,53.33333333
76,53
71,73.66666667
69,84.66666667
52,37.66666667
68,58.66666667
63.33333333,84.66666667
57,53.66666667
55,56
54.66666667,46
52.33333333,82.66666667
61.66666667,46.66666667
84.33333333,76.33333333
68.66666667,86
61.66666667,79.66666667
65,33.66666667
53,51
66,74
49.66666667,53.66666667
70.66666667,37.66666667
71,82.66666667
74,41
71.66666667,46
58.66666667,33
76.33333333,46
57,53.66666667
50.66666667,52
63.66666667,83
67.66666667,56.33333333
61.66666667,44.66666667
77,42
57.33333333,27.33333333
48.66666667,55.66666667
28.66666667,61.33333333
59.66666667,79.33333333
51.66666667,78.66666667
53.33333333,65.33333333
41,55
69.66666667,79
65.33333333,71.66666667
43.33333333,63
55.33333333,36.66666667
64,50.33333333
72,70.33333333
58,78.33333333
52,49
59.33333333,77.33333333
55,66.66666667
49.66666667,48.66666667
46.33333333,48.66666667
69.66666667,36
59,28
,61.66666667
79.33333333,43.66666667
63,58
64,53.33333333
48.66666667,37.33333333
68.33333333,50.33333333
89.66666667,41
69.66666667,44
58.33333333,43
62.33333333,82
66,79.33333333
60.33333333,45
60.66666667,74.66666667
61.66666667,69.66666667
50.66666667,48
54.66666667,75.66666667
53,47
61,55
52,51.66666667
55.33333333,60.66666667
69.5,62.33333333
54,36.66666667
38.33333333,56.33333333
52,63.33333333
61.66666667,35
43.33333333,50
79.33333333,44.66666667
34,60.66666667
67.66666667,52
67,79
87.33333333,44.5
79,47
44.33333333,37.66666667
62,53.33333333
56.66666667,36.33333333
50.66666667,48
69.33333333,80.33333333
56.66666667,30
57.66666667,52.66666667
44,32.33333333
52,53
59.33333333,77.33333333
47.33333333,42
43.66666667,62.66666667
64.33333333,53.33333333
70.33333333,85
58.66666667,77.66666667
67.33333333,29.66666667
61.66666667,79.66666667
63.33333333,30
66.66666667,44
68.33333333,53
53.33333333,41.66666667
66.66666667,44.33333333
50.33333333,59.33333333
74,41
76,51
53.33333333,53.66666667
50.33333333,40.66666667
78,74.66666667
68,47.33333333
69.66666667,36
68.33333333,50.33333333
68,58.66666667
50.66666667,49.66666667
63.66666667,74.33333333
56,53
69.66666667,47.33333333
74.66666667,74.66666667
58,78.33333333
63.33333333,34.66666667
61,58
36.66666667,46.33333333
55.33333333,78.33333333
50.33333333,37
38.33333333,56.33333333
64,65.33333333
74.33333333,85.66666667
85,43.66666667
70.33333333,42.66666667
57.66666667,35.66666667
71,73.66666667
50.33333333,61.66666667
54.66666667,32
60.66666667,79.66666667
69.66666667,65.66666667
72.33333333,50.66666667
50,47.33333333
54.66666667,32
77.66666667,34.33333333
,60.66666667
53.66666667,23
42,49
54,38
61.33333333,77.33333333
60.66666667,87
48.33333333,28.66666667
53,47
40,45
66,86.66666667
66.66666667,45.66666667
44,32.33333333
65.66666667,54
68.33333333,53
64.66666667,38.5
47.33333333,28.66666667
84.33333333,52.33333333
65,80
58.33333333,42.33333333
35.66666667,30.33333333
70.66666667,81.33333333
44.33333333,36
55,80.66666667
61.66666667,69.66666667
56,50.33333333
60.33333333,35.66666667
73,50.33333333
53,47
55,80.66666667
53.33333333,42.33333333
