Serial#,County,Type,Class,Premises Name,Address,Address2,City,State,Zip,
1187659,NEW,L,222,109 LEX LIQUOR INC,2651 8TH AVENUE,,NEW YORK,NY,10030,
1187660,NEW,ST,1,109 LEX LIQUOR INC,2651 8TH AVENUE,,NEW YORK,NY,10030,
1193820,NEW,ST,3,109 LEX LIQUOR INC,2651 8TH AVENUE,,NEW YORK,NY,10030,
1192290,NEW,ST,2,109 LEX LIQUOR INC,2651 8TH AVENUE,,NEW YORK,NY,10030,
1028392,NEW,RL,241,109 MC DOUGAL STREET REST INC,109 MAC DOUGAL STREET,,NEW YORK,NY,10012,
1279374,NEW,AX,122,109 SPICY GOURMET DELI INC,990 AMSTERDAM AVE,,NEW YORK,NY,10025,
1267245,NEW,AX,122,109 STREET DELI GROCERY INC ,184 E 109TH ST ,,NEW YORK,NY,10029,
1190270,NEW,OP,252,109 W 14 REST INC,109 W 14TH STREET,,NEW YORK ,NY,10011,
1288533,NEW,OP,252,109 WASHINGTON STREET RESTAURANT LLC,109 WASHINGTON ST,,NEW YORK,NY,10006,
1248085,NEW,OP,252,109 WEST BROADWAY FOOD &amp; WINE LLC,109 WEST BROADWAY,,NEW YORK ,NY,10013,
1301179,NEW,OP,252,"109 WEST BROADWAY FOOD &amp; WINE LLC, YVES LLC &amp; ",109 W BROADWAY,,NEW YORK,NY,10013,
1301180,NEW,OP,901,"109 WEST BROADWAY FOOD &amp; WINE LLC, YVES LLC &amp; ",109 W BROADWAY,,NEW YORK,NY,10013,
1027708,NEW,OP,252,1091 EL BUEN SABOR REST INC,1091 1093 1095 ST NICHOLAS AVE,,NEW YORK,NY,10032,
1029910,NEW,RW,341,1095 LEXINGTON AVENUE CORP,1095 LEXINGTON AVENUE,,NEW YORK,NY,10021,
1029911,NEW,RW,341,1095 LEXINGTON AVENUE CORP,1095 LEXINGTON AVENUE,,NEW YORK,NY,10021,
1284610,NEW,AX,122,"109TH BODEGA CORP, THE",154 E 109TH ST,,NEW YORK,NY,10029,
1119576,NEW,OP,252,10TH AND 4TH RESTAURANT LLC,189 WEST 10TH STREET,,NEW YORK,NY,10014,
1119577,NEW,ST,1,10TH AND 4TH RESTAURANT LLC,189 WEST 10TH STREET,,NEW YORK,NY,10014,
1170522,NEW,ST,1,10TH AVE DELI GROCERY CORP,3769 10TH AVENUE,,NEW YORK,NY,10034,
1170521,NEW,AX,122,10TH AVE DELI GROCERY CORP,3769 10TH AVENUE,,NEW YORK,NY,10034,
1026151,NEW,OP,252,10TH AVENUE CORP,499 10TH AVENUE,,NEW YORK,NY,10018,
1026150,NEW,OP,903,10TH AVENUE CORP,499 10TH AVENUE,,NEW YORK,NY,10018,
1026149,NEW,OP,252,10TH AVENUE CORP,499 10TH AVE,,NEW YORK,NY,10018,
1018790,NEW,A,122,10TH AVENUE FARM INC,460 W 34TH STREET,,NEW YORK,NY,10001,
1246606,NEW,A,122,10TH AVENUE FOOD DEPOT INC,460 W 34TH STREET,,NEW YORK,NY,10001,
1241475,NEW,ST,4,10TH AVENUE FOOD DEPOT INC,460 W 34TH ST,,NEW YORK,NY,10001,
1242538,NEW,ST,5,10TH AVENUE FOOD DEPOT INC,460 W 34TH ST,,NEW YORK,NY,10001,
1240300,NEW,ST,3,10TH AVENUE FOOD DEPOT INC,460 W 34TH ST,,NEW YORK,NY,10001,
1239049,NEW,ST,2,10TH AVENUE FOOD DEPOT INC,460 W 34TH ST,,NEW YORK,NY,10001,
1235050,NEW,ST,1,10TH AVENUE FOOD DEPOT INC,460 W 34TH ST,,NEW YORK,NY,10001,
1235049,NEW,A,122,10TH AVENUE FOOD DEPOT INC,460 W 34TH ST,,NEW YORK,NY,10001,
1147591,NEW,AX,122,10TH AVENUE GOURMET #1 INC,311 10TH AVENUE,,NEW YORK,NY,10001,
1147592,NEW,ST,1,10TH AVENUE GOURMET #1 INC,311 10TH AVENUE,,NEW YORK,NY,10001,
1156184,NEW,AX,122,10TH AVENUE GOURMET DELI #1 INC,311 10TH AVENUE,,NEW YORK,NY,10001,
1028003,NEW,OP,252,10TH AVENUE GROUP INC,626 10TH AVE,,NEW YORK,NY,10036,
1139451,NEW,OP,901,10TH AVENUE HOSPITALITY GROUP LLC,289 10TH AVENUE,,NEW YORK,NY,10001,
1139452,NEW,OP,902,10TH AVENUE HOSPITALITY GROUP LLC,289 10TH AVENUE,,NEW YORK,NY,10001,
1139450,NEW,OP,252,10TH AVENUE HOSPITALITY GROUP LLC,289 10TH AVENUE,,NEW YORK,NY,10001,
1221976,NEW,ST,2,10TH AVENUE PETROLEUM LLC,466 10TH AVE,,NEW YORK,NY,10018,
1223955,NEW,ST,3,10TH AVENUE PETROLEUM LLC,466 10TH AVE,,NEW YORK,NY,10018,
1217574,NEW,ST,1,10TH AVENUE PETROLEUM LLC,466 10TH AVE,,NEW YORK,NY,10018,
1217573,NEW,AX,122,10TH AVENUE PETROLEUM LLC,466 10TH AVE,,NEW YORK,NY,10018,
1236216,NEW,L,222,10TH STREET &amp; AVENUE C LIQUOR &amp; WINE INC,159 AVENUE C,,NEW YORK,NY,10009,
1191671,NEW,L,222,10TH STREET &amp; AVENUE C LIQUOR &amp; WINE INC,392 E 10TH ST AKA 159 AVE C,,NEW YORK,NY,10009,
1170736,NEW,L,222,10TH STREET AND AVENUE C LIQUOR &amp;WINE INC,392 E 10TH STREET,,NEW YORK,NY,10009,
1275925,NEW,AX,122,10TH STREET FOOD CORP,392 E 10TH ST,,NEW YORK,NY,10009,
1029492,NEW,RW,341,11 ABINGDON SQUARE REST LLC,11 ABINGDON SQUARE,,NEW YORK,NY,10014,
1107404,NEW,OP,252,11 ABINGDON SQUARE REST. LLC,11 ABINGDON SQUARE,,NEW YORK,NY,10014,
1254722,NEW,RW,341,11 CARMINE TACOS LLC,11 CARMINE ST,,NEW YORK,NY,10014,
1243833,NEW,RW,341,11 CLASSIC INC,94 AVENUE C,,NEW YORK,NY,10009,
1256394,NEW,OP,252,11 EAST 1ST ST LLC,11 E 1ST ST,,NEW YORK,NY,10003,
1256395,NEW,ST,1,11 EAST 1ST ST LLC,11 E 1ST ST,,NEW YORK,NY,10003,
1292541,NEW,OP,252,11 HANOVER GROUP LLC,11 HANOVER SQ - 1ST FLOOR,,NEW YORK,NY,10005,
1294850,NEW,OP,901,11 W 32 INC,11 W 32ND ST,,NEW YORK,NY,10001,
1294849,NEW,OP,252,11 W 32 INC,11 W 32ND ST,,NEW YORK,NY,10001,
1297483,NEW,OP,901,11 W 32 INC,11 W 32ND ST,,NEW YORK,NY,10001,
1297482,NEW,OP,252,11 W 32 INC,11 W 32ND ST,,NEW YORK,NY,10001,
1024576,NEW,OP,252,11 WAVERLY PUB LTD,11 WAVERLY PLACE,,NEW YORK,NY,10007,
1022242,NEW,AX,122,110 112 MEAT CORP,110 112 W 145TH STREET,,NEW YORK,NY,10039,
1020435,NEW,AX,122,110 CHURCH DELI INC,110 CHURCH STREET,,NEW YORK,NY,10007,
1182381,NEW,OP,252,110 E 11 ASSOCIATES LLC,110 E 11TH ST,,NEW YORK,NY,10003,
1182382,NEW,ST,1,110 E 11 ASSOCIATES LLC,110 E 11TH ST,,NEW YORK,NY,10003,
1143749,NEW,ST,1,"110 FINEST DELI, INC",1 7 ST. NICHOLAS AVENUE,,NEW YORK,NY,10026,
1143748,NEW,AX,122,"110 FINEST DELI, INC",1 7 ST. NICHOLAS AVENUE,,NEW YORK,NY,10026,
1021722,NEW,AX,122,110 HAMILTON FOOD CORP,110 HAMILTON PLACE,,NEW YORK,NY,10031,
1226660,NEW,OP,252,110 JOHN STREET PUB INC,110 JOHN ST A/K/A 3 5 PLAT,,NEW YORK,NY,10038,
1150648,NEW,OP,252,110 LIBERTY LLC ,110 112 LIBERTY ST AKA 113 117,,NEW YORK,NY,10006,
1025912,NEW,OP,252,110 MADISON CATERING CORP,110 MADISON AVENUE,,NEW YORK,NY,10016,
1019998,NEW,A,122,110 NAGLE FOOD INC,110 NAGLE AVENUE,,NEW YORK,NY,10040,
1027484,NEW,OP,252,110 RESTAURANT CORP,1018 AMSTERDAM AVE,,NEW YORK,NY,10025,
1029362,NEW,RW,341,110 VARICK ST CORP,110 VARICK STREET,,NEW YORK,NY,10013,
1029363,NEW,RW,341,110 VARICK ST CORP,110 VARICK STREET,,NEW YORK,NY,10013,
1019428,NEW,A,122,110TH STREET SERVICE STATION,2040 8TH AVENUE,,NEW YORK,NY,10026,
1204850,NEW,A,122,110TH STREET SERVICE STATION INC,2040 8TH AVENUE,,NEW YORK,NY,10026,
1140377,NEW,AX,122,111 AUDUBON FOOD CORP,111 AUDUBON AVENUE,,NEW YORK,NY,10032,
1140378,NEW,ST,1,111 AUDUBON FOOD CORP,111 AUDUBON AVENUE,,NEW YORK,NY,10032,
1135466,NEW,ST,1,111 AVE C REST ASSOC CORP,111 AVENUE C,,NEW YORK,NY,10009,
1135465,NEW,OP,252,111 AVE C REST ASSOC CORP,111 AVENUE C 7TH &amp; 8TH STREET,,NEW YORK,NY,10009,
1024808,NEW,OP,252,111 EAST 22ND MANAGEMENT CORP,111 E 22ND STREET,,NEW YORK,NY,10010,
1024809,NEW,OP,903,111 EAST 22ND MANAGEMENT CORP,111 E 22ND STREET,,NEW YORK,NY,10010,
1028305,NEW,RL,241,111 EAST 40TH STREET CORP,17 W 27TH STREET,,NEW YORK,NY,10001,
1276908,NEW,ST,1,111 EAST 48TH STREET HOLDINGS LLC &amp; IHG MGMT LLC ,111 E 48TH ST,,NEW YORK,NY,10017,
1276907,NEW,HL,242,111 EAST 48TH STREET HOLDINGS LLC &amp; IHG MGMT LLC ,111 E 48TH ST,,NEW YORK,NY,10017,
1279141,NEW,ST,2,111 EAST 48TH STREET HOLDINGS LLC &amp; IHG MGMT LLC ,111 E 48TH ST,,NEW YORK,NY,10017,
1273592,NEW,AX,122,111 FULTON ST RETAIL CORP,111 FULTON ST,,NEW YORK,NY,10038,
1273593,NEW,ST,1,111 FULTON ST RETAIL CORP,111 FULTON ST,,NEW YORK,NY,10038,
1260898,NEW,AX,122,111 HUDSON MARKET INC ,111 HUDSON ST ,,NEW YORK,NY,10013,
1170688,NEW,L,222,111 LEX LIQUORS INC,111 LEXINGTON AVENUE,,NEW YORK,NY,10016,
1228090,NEW,ST,2,111 SECOND FOOD CORP,107 2ND AVENUE,,NEW YORK,NY,10003,
1223627,NEW,ST,1,111 SECOND FOOD CORP,107 2ND AVENUE,,NEW YORK,NY,10003,
1223626,NEW,AX,122,111 SECOND FOOD CORP,107 2ND AVENUE,,NEW YORK,NY,10003,
1020656,NEW,AX,122,111 SPRING STREET GROCERS INC,111 SPRING STREET,,NEW YORK,NY,10012,
1161164,NEW,OP,252,111 W 17TH STREET CORP,111 W 17TH STREET,,NEW YORK,NY,10011,
1161165,NEW,ST,1,111 W 17TH STREET CORP,111 W 17TH STREET,,NEW YORK,NY,10011,
1276357,NEW,EB,141,111 WEST 45TH CORP,109 W 45TH ST,,NEW YORK,NY,10036,
1276358,NEW,ST,1,111 WEST 45TH CORP,109 W 45TH ST,,NEW YORK,NY,10036,
1026625,NEW,OP,252,1111 EAST RIVER LTD,1111 1ST AVENUE,,NEW YORK,NY,10021,
1258729,NEW,RW,341,1111 LEXINGTON TAQUERIA LLC,1111 LEXINGTON AVE,,NEW YORK,NY,10075,
1131469,NEW,OP,252,112 DICKMAN REST CORP,112 DYCKMAN STREET,,NEW YORK,NY,10034,
1131470,NEW,ST,1,112 DICKMAN REST CORP,112 DYCKMAN STREET,,NEW YORK,NY,10034,
1164834,NEW,ST,1,112 DYCKMAN RESTAURANT INC,112 DYCKMAN STREET,,NEW YORK ,NY,10034,
1164833,NEW,OP,252,112 DYCKMAN RESTAURANT INC,112 DYCKMAN STREET,,NEW YORK ,NY,10034,
1182288,NEW,OP,901,112 DYCKMAN RESTAURANT INC,112 DYCKMAN STREET,,NEW YORK ,NY,10034,
1238455,NEW,OP,902,112 DYCKMAN RESTAURANT INC,112 DYCKMAN STREET,,NEW YORK ,NY,10034,
1027517,NEW,OP,252,112 FRENCH INC,2883 87 BROADWAY,,NEW YORK,NY,10025,
1028945,NEW,RW,341,112 LIBERTY FOOD CORP,112 LIBERTY STREET,,NEW YORK,NY,10006,
1028946,NEW,RW,341,112 LIBERTY FOOD CORP,112 LIBERTY STREET,,NEW YORK,NY,10006,
1024993,NEW,OP,252,112 SEVENTH AVENUE INC,112 7TH AVENUE,,NEW YORK,NY,10011,
1026800,NEW,OP,903,1125 FIRST LLC,1125 1ST AVENUE,,NEW YORK,NY,10021,
1026801,NEW,OP,252,1125 FIRST LLC,1125 1ST AVENUE,,NEW YORK,NY,10021,
1019603,NEW,A,122,112TH STREET GROCERY CORP,1801 LEXINGTON AVENUE,,NEW YORK,NY,10029,
1024417,NEW,OP,252,113 E 18TH STREET REST INC,113 115 E 18TH STREET,,NEW YORK,NY,10003,
1025197,NEW,OP,252,113 MERCER ASSOCIATES INC,113 MERCER STREET,,NEW YORK,NY,10012,
1278082,NEW,OP,901,113 READE STREET LLC,113 READE ST,,NEW YORK,NY,10013,
1278081,NEW,OP,252,113 READE STREET LLC,113 READE ST,,NEW YORK,NY,10013,
1021035,NEW,AX,122,1131 LEXINGTON FARM CORP,1131 LEXINGTON AVE,,NEW YORK,NY,10022,
1143792,NEW,OP,252,1134 1ST AVENUE RESTAURANT CORP,1134 1ST AVE,,NEW YORK,NY,10021,
1030253,NEW,RW,341,1134 MADISON AVENUE REST CORP,1134 MADISON AVENUE,,NEW YORK,NY,10028,
1030254,NEW,RW,341,1134 MADISON AVENUE REST CORP,1134 MADISON AVENUE,,NEW YORK,NY,10028,
1029913,NEW,RW,341,1135 1ST AVENUE FOOD CORP,1135 1ST AVENUE,,NEW YORK,NY,10021,
1029912,NEW,RW,341,1135 1ST AVENUE FOOD CORP,1135 1ST AVENUE,,NEW YORK,NY,10021,
1291933,NEW,EB,141,114 BAGEL &amp; GRILL INC,114 3RD AVE,,NEW YORK,NY,10003,
1162928,NEW,OP,252,114 KENMARE ASSOCIATES LLC,106 KENMARE AKA 199 LAFAYETTE,,NEW YORK,NY,10012,
1024534,NEW,OP,252,114 RESTAURANT CORP,114 118 GREENWICH STREET,,NEW YORK,NY,10006,
1269893,NEW,OP,252,115 AVENUE C LLC,115 AVENUE C,,NEW YORK,NY,10009,
1022400,NEW,C,103,115 BEER DIST INC,77 79 E 115TH STREET,,NEW YORK,NY,10029,
1022401,NEW,C,103,115 BEER DIST INC,77 79 E 115TH STREET,,NEW YORK,NY,10029,
1184523,NEW,RW,341,115 BROADWAY CORP,115 BROADWAY A&amp;B,,NEW YORK,NY,10006,
1250086,NEW,RW,341,115 BROADWAY CORP STORE B,115 BROADWAY,,NEW YORK ,NY,10006,
1124959,NEW,ST,1,115 GROCERY CORP,23 E 115TH STREET,,NEW YORK,NY,10029,
1124958,NEW,AX,122,115 GROCERY CORP,23 E 115TH STREET,,NEW YORK,NY,10029,
1209309,NEW,ST,5,115 MARKET INC,115 W 45TH ST,,NEW YORK,NY,10036,
1211265,NEW,ST,6,115 MARKET INC,115 W 45TH ST,,NEW YORK,NY,10036,
1212221,NEW,ST,7,115 MARKET INC,115 W 45TH ST,,NEW YORK,NY,10036,
1206589,NEW,ST,3,115 MARKET INC,115 W 45TH ST,,NEW YORK,NY,10036,
1205378,NEW,ST,2,115 MARKET INC,115 W 45TH ST,,NEW YORK,NY,10036,
1207417,NEW,ST,4,115 MARKET INC,115 W 45TH ST,,NEW YORK,NY,10036,
1200582,NEW,RW,341,115 MARKET INC,115 W 45TH ST,,NEW YORK,NY,10036-4005,
1200583,NEW,ST,1,115 MARKET INC,115 W 45TH ST,,NEW YORK,NY,10036,
1133975,NEW,C ,103,115 R &amp; P BEER DISTRIBUTORS INC,77 79 EAST 115TH STREET,,NEW YORK,NY,10029,
1287274,NEW,OP,252,115 RESTAURANT CORP,2128 FREDERICK DOUGLASS BLVD ,,NEW YORK ,NY,10026,
1287275,NEW,OP,901,115 RESTAURANT CORP,2128 FREDERICK DOUGLASS BLVD ,,NEW YORK ,NY,10026,
1289758,NEW,OP,901,115 RESTAURANT CORP,2128 FREDERICK DOUGLASS BLVD,,NEW YORK,NY,10026,
1289757,NEW,OP,252,115 RESTAURANT CORP,2128 FREDERICK DOUGLASS BLVD,,NEW YORK,NY,10026,
1260247,NEW,AX,122,115 W 57 MARKET INC,115 W 57 ST,,NEW YORK,NY,10001,
1026802,NEW,OP,252,1155 THIRD AVENUE REST CORP,1155 3RD AVNEUE,,NEW YORK,NY,10021,
1019908,NEW,A,122,1156 GARDEN FARM INC,1156 AVENUE OF THE AMERICAS,,NEW YORK,NY,10036,
1023671,NEW,L,222,1158 LIQUOR CORP,1158 1ST AVENUE,,NEW YORK,NY,10065,
1023759,NEW,L,222,115TH STREET LIQUOR STORE INC,5 E 115TH STREET,,NEW YORK,NY,10029,
1265537,NEW,OP,252,116 AVENUE C RESTAURANT LLC,116 AVENUE C,,NEW YORK,NY,10009,
1020608,NEW,AX,122,116 FOOD &amp; VEGETABLE MARKET INC,116 7TH AVENUE,,NEW YORK,NY,10011,
1025198,NEW,OP,252,116 MACDOUGAL CORPORATION,116 MACDOUGAL STREET,,NEW YORK,NY,10012,
1295276,NEW,RW,901,116 WEST 32 CAFE LLC,116 W 32ND ST,,NEW YORK,NY,10001,
1294910,NEW,RW,341,116 WEST 32 CAFE LLC,116 W 32ND ST,,NEW YORK,NY,10001,
1279740,NEW,AX,122,116 WEST 32 CAFE LLC,116 W 32ND ST,,NEW YORK,NY,10001,
1283067,NEW,RW,341,116 WEST 32 CAFE LLC ,116 W 32ND ST ,,NEW YORK ,NY,10001,
1030155,NEW,RW,341,1160 THIRD AVE FOOD SRVC INC,1991 BROADWAY,,NEW YORK,NY,10025,
1030154,NEW,RW,341,1160 THIRD AVE FOOD SRVC INC,1991 BROADWAY,,NEW YORK,NY,10025,
1206147,NEW,A,122,116TH STREET DELI GROCERY CORP,1869 LEXINGTON AVENUE,,NEW YORK,NY,10029,
1259006,NEW,AX,122,117 119 NAGLE DELI GROCERY CORP ,117 119 NAGLE AVE ,,NEW YORK,NY,10040,
1274125,NEW,OP,252,117 AVE A FOOD &amp; DRINK LLC,117 AVENUE A,,NEW YORK,NY,10009,
1274126,NEW,ST,1,117 AVE A FOOD &amp; DRINK LLC,117 AVENUE A,,NEW YORK,NY,10009,
1124973,NEW,AX,122,117 CORONA MEAT CORP,136 LENOX AVENUE,,NEW YORK,NY,10026,
1266421,NEW,OP,252,117 EAST 60TH STREET LLC,117 E 60TH ST,,NEW YORK,NY,10022,
1113402,NEW,ST,1,117 NAGLE AVE FOOD CENTER INC,117 NAGLE AVENUE,,NEW YORK,NY,10040,
1113401,NEW,AX,122,117 NAGLE AVE FOOD CENTER INC,117 NAGLE AVENUE,,NEW YORK,NY,10040,
1022304,NEW,AX,122,117 NAGLE AVE GROCERY INC,117 NAGLE AVENUE,,NEW YORK,NY,10040,
1025708,NEW,OP,252,117 PERRY ST INC,117 PERRY STREET,,NEW YORK,NY,10014,
1296279,NEW,RW,341,117 PINTO INC,117 W 10TH ST,,NEW YORK,NY,10011,
1027259,NEW,OP,252,117 W 70TH STREET REST CORP,117 W 70TH ST,,NEW YORK,NY,10023,
1261373,NEW,OP,252,117 W ENT CORP,117 W 57TH ST ,,NEW YORK,NY,10019,
1261374,NEW,ST,1,117 W ENT CORP,117 W 57TH ST ,,NEW YORK,NY,10019,
1243877,NEW,HL,242,1170BROADWAY TENANT LLC&amp;SYMPATHY FOR THE DEVIL LLC,1170 BWAY AKA 12W 28 &amp; 10W 28,,NEW YORK,NY,10001,
1243878,NEW,HL,901,1170BROADWAY TENANT LLC&amp;SYMPATHY FOR THE DEVIL LLC,1170 BWAY AKA 12W 28 &amp; 10W 28,,NEW YORK,NY,10001,
1243879,NEW,HL,902,1170BROADWAY TENANT LLC&amp;SYMPATHY FOR THE DEVIL LLC,1170 BWAY AKA 12W 28 &amp; 10W 28,,NEW YORK,NY,10001,
1263032,NEW,OP,252,117TH APPLE LLC ,509 513 EAST 117TH STREET,,NEW YORK,NY,10035,
1021267,NEW,AX,122,117TH STREET MANHATTAN AVE,411 MANHATTAN AVENUE,,NEW YORK,NY,10026,
1020609,NEW,AX,122,118 FIRST AVE FOOD &amp; VEG CORP,118 FIRST AVENUE,,NEW YORK,NY,10011,
1020804,NEW,AX,122,118 FRUIT &amp; VEGETABLE CORP,118 LEXINGTON AVENUE,,NEW YORK,NY,10016,
1296931,NEW,RW,341,118 HARLEM BURGER CO LLC,2190 FREDERICK DOUGLASS BLVD,,NEW YORK,NY,10026,
1029255,NEW,RW,341,118 MC DOUGAL STREET REST CORP,118 MAC DOUGAL STREET,,NEW YORK,NY,10012,
1028113,NEW,OP,252,118 NASSAU BAR INC,118 NASSAU STREET,,NEW YORK,NY,10038,
1210421,NEW,OP,252,118 REST ON NASSAU INC,118 NASSAU ST,,NEW YORK,NY,10038,
1210422,NEW,ST,1,118 REST ON NASSAU INC,118 NASSAU ST,,NEW YORK,NY,10038,
1218909,NEW,ST,3,118 REST ON NASSAU INC,118 NASSAU ST,,NEW YORK,NY,10038,
1216921,NEW,ST,2,118 REST ON NASSAU INC,118 NASSAU ST,,NEW YORK,NY,10038,
1238526,NEW,AX,122,118 UNITED DELI GROCERY CORP,118 E 116TH STREET,,NEW YORK,NY,10029,
1026468,NEW,OP,252,1185 COMEDY INC,1626 BROADWAY,,NEW YORK,NY,10019,
1026467,NEW,OP,252,1185 COMEDY INC,1626 BROADWAY,,NEW YORK,NY,10019,
1264672,NEW,HL,903,"1186 BROADWAY TENANT LLC AND FRIEDFIELD BRESLIN, L",1186 BROADWAY,,NEW YORK,NY,10001,
1221930,NEW,HL,902,"1186 BROADWAY TENANT LLC AND FRIEDFIELD BRESLIN, L",1186 BROADWAY,,NEW YORK,NY,10001,
1205755,NEW,HL,242,"1186 BROADWAY TENANT LLC AND FRIEDFIELD BRESLIN, L",1186 BROADWAY,,NEW YORK,NY,10001,
1205756,NEW,HL,901,"1186 BROADWAY TENANT LLC AND FRIEDFIELD BRESLIN, L",1186 BROADWAY,,NEW YORK,NY,10001,
1024994,NEW,OP,252,119 7TH AVENUE CAFETERIA LLC,119 121 1/2 7TH AVE,,NEW YORK,NY,10011,
1024995,NEW,OP,903,119 7TH AVENUE CAFETERIA LLC,119 121 1/2 7TH AVE,,NEW YORK,NY,10011,
1281084,NEW,AX,122,119 A R GROCERY CORP,119 ELLWOOD ST,,NEW YORK,NY,10040,
1281085,NEW,ST,1,119 A R GROCERY CORP,119 ELLWOOD ST,,NEW YORK,NY,10040,
1024683,NEW,OP,252,119 AVENUE A RESTAURANT CORP,119 AVENUE A,,NEW YORK,NY,10009,
1028908,NEW,RW,341,119 EAST 17 LTD,119 E 17TH STREET,,NEW YORK,NY,10003,
1028907,NEW,RW,341,119 EAST 17 LTD,119 E 17TH STREET,,NEW YORK,NY,10003,
1027092,NEW,OP,252,119 EAST 60TH STREET INC,119 EAST 60TH STREET,,NEW YORK,NY,10022,
1022305,NEW,AX,122,119 ELLWOOD ST FOOD CENTER INC,119 ELLWOOD ST,,NEW YORK,NY,10040,
1020510,NEW,AX,122,119 MEAT LLC,119 AVE D,,NEW YORK,NY,10009,
1030453,NEW,RW,341,"119 OPERATING LLC,THE",119 W 42ND ST,,NEW YORK,NY,10036,
1030467,NEW,RW,341,119 W 42ND ST INC,119 W 42ND ST,,NEW YORK,NY,10036,
1293573,NEW,EB,141,119 WEST 40TH TACOS LLC,119 W 40TH ST,,NEW YORK,NY,10018,
1300846,NEW,HL,242,119 WEST 45TH ST HOTEL INC,119 W 45TH ST,,NEW YORK,NY,10036,
1022146,NEW,AX,122,1190 6TH AVENUE MARKET INC,1190 AVENUE OF THE AMERICAS,,NEW YORK,NY,10036,
1019297,NEW,A,122,1190 AVE OF THE AMERICAS DELI,1157 3RD AVENUE,,NEW YORK,NY,10021,
1023189,NEW,EB,141,11TH AVENUE HEALTH FOOD,610 11TH AVENUE,,NEW YORK,NY,10036,
1018993,NEW,A,122,11TH STREET VILLAGE GROC INC,172 AVENUE A   NORTH STORE,,NEW YORK,NY,10009,
1021932,NEW,AX,122,12 12 FOODS INC,247 AUDUBON AVENUE,,NEW YORK,NY,10033,
1028476,NEW,RL,241,12 14 REST INC,12 14 VANDERBILT AVENUE,,NEW YORK,NY,10017,
1110499,NEW,RL,901,12 14 REST INC,12 14 VANDERBILT AVENUE,,NEW YORK,NY,10017,
1282280,NEW,ST,1,12 APOSTLES LLC,6 E 42ND ST ,,NEW YORK,NY,10017,
1282279,NEW,RW,341,12 APOSTLES LLC,6 E 42ND ST ,,NEW YORK,NY,10017,
1029256,NEW,RW,341,12 CHAIRS INC,56 MC DOUGAL STREET,,NEW YORK,NY,10012,
1024260,NEW,OP,252,12 EAST 12 ASSOCIATES LP ,12 E 12TH STREET,,NEW YORK,NY,10003,
1103008,NEW,OP,252,"12 EAST 22ND STREET CAFE, LLC",12 E 22ND ST,,NEW YORK,NY,10003,
1248466,NEW,RW,341,12 EAST FF CORP,939 8TH AVENUE,,NEW YORK,NY,10019,
1253956,NEW,AX,122,12 EAST FF CORP,939 8TH AVE,,NEW YORK,NY,10019,
1255614,NEW,RW,341,12 EAST FF CORP,939 8TH AVE,,NEW YORK,NY,10019,
1248594,NEW,ST,9,12 FIRST AVE RESTAURANT CORP,76 E 1ST ST AKA 12 1ST AVENUE,,NEW YORK,NY,10009,
1247867,NEW,ST,8,12 FIRST AVE RESTAURANT CORP,76 E 1ST ST AKA 12 1ST AVENUE,,NEW YORK,NY,10009,
1245709,NEW,ST,6,12 FIRST AVE RESTAURANT CORP,76 E 1ST ST AKA 12 1ST AVENUE,,NEW YORK,NY,10009,
1246987,NEW,ST,7,12 FIRST AVE RESTAURANT CORP,76 E 1ST ST AKA 12 1ST AVENUE,,NEW YORK,NY,10009,
1249618,NEW,OP,901,12 FIRST AVE RESTAURANT CORP,76 E 1ST ST,,NEW YORK,NY,10009,
1236230,NEW,ST,1,12 FIRST AVE RESTAURANT CORP,76 E 1ST ST AKA 12 1ST AVENUE,,NEW YORK,NY,10009,
1236229,NEW,OP,252,12 FIRST AVE RESTAURANT CORP,76 E 1ST ST,,NEW YORK,NY,10009,
1244523,NEW,ST,5,12 FIRST AVE RESTAURANT CORP,76 E 1ST ST AKA 12 1ST AVENUE,,NEW YORK,NY,10009,
1242611,NEW,ST,4,12 FIRST AVE RESTAURANT CORP,76 E 1ST ST AKA 12 1ST AVENUE,,NEW YORK,NY,10009,
1240622,NEW,ST,2,12 FIRST AVE RESTAURANT CORP,76 E 1ST ST AKA 12 1ST AVENUE,,NEW YORK,NY,10009,
1241892,NEW,ST,3,12 FIRST AVE RESTAURANT CORP,76 E 1ST ST AKA 12 1ST AVENUE,,NEW YORK,NY,10009,
1148984,NEW,TW,344,12 INCH BAR INC,"179 ESSEX STREET, NORTH STORE",,NEW YORK,NY,10012,
1267025,NEW,RW,341,12 ST MARKS PLACE LLC,12 ST MARKS PL,,NEW YORK,NY,10003,
1027093,NEW,OP,252,120 EAST 56TH STREET REST CORP,120 E 56TH STREET,,NEW YORK,NY,10022,
1101488,NEW,OP,252,120 ESSEX MARKET LLC,120 ESSEX STREET ,,NEW YORK,NY,10002,
1204554,NEW,OP,252,120 GREENWICH STREET CAFE CORP,120 GREENWICH ST,,NEW YORK ,NY,10006,
1028957,NEW,RW,341,120 LIBERTY GOURMET DELI INC,120 LIBERTY AVE,,NEW YORK,NY,10007,
1028958,NEW,RW,341,120 LIBERTY GOURMET DELI INC,120 LIBERTY AVE,,NEW YORK,NY,10007,
1189531,NEW,OP,252,120 MP LLC,120 W 44TH STREET,,NEW YORK,NY,10036,
